Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
37	0.021187	
37	0.0198843	
37	0.0186449	
37	0.017432	
37	0.0162733	
38	0.0154692	
38	0.0142712	
38	0.0133959	
38	0.0124271	
38	0.0114506	
39	0.0106805	
39	0.009879	
39	0.00897864	
39	0.00824778	
39	0.00745073	
39	0.00701676	
40	0.0064542	
40	0.00590351	
40	0.00553981	
40	0.00539166	
40	0.00512609	
40	0.00497899	
41	0.00515158	
41	0.00534386	
41	0.00534253	
41	0.00574692	
41	0.00631588	
42	0.00691916	
42	0.00739887	
42	0.00808781	
42	0.00890702	
42	0.0095916	
42	0.0104406	
43	0.0113691	
43	0.0123686	
43	0.0132045	
43	0.0140171	
43	0.0150929	
44	0.0159419	
44	0.0167763	
44	0.0177273	
44	0.018372	
44	0.0193358	
44	0.0203941	
45	0.0212048	
45	0.0218359	
45	0.0227444	
45	0.0233945	
45	0.0243038	
46	0.024726	
46	0.0253177	
46	0.0256491	
46	0.0258338	
46	0.0259244	
46	0.0258192	
47	0.0255425	
47	0.0249904	
47	0.024205	
47	0.023468	
47	0.0228865	
48	0.0220791	
48	0.0209441	
48	0.0198846	
48	0.0186257	
48	0.0173959	
48	0.0160372	
49	0.0149091	
49	0.0136486	
49	0.012242	
49	0.0110584	
49	0.00990312	
50	0.00869445	
50	0.00753057	
50	0.00660016	
50	0.00553565	
50	0.00463486	
50	0.00373574	
51	0.00289743	
51	0.00236501	
51	0.00174077	
51	0.00122855	
51	0.000810399	
51	0.000564351	
52	0.000426182	
52	0.000424461	
52	0.000430424	
52	0.000529103	
52	0.000557156	
53	0.000797145	
53	0.00115331	
53	0.00156358	
53	0.00205566	
53	0.00275921	
53	0.00341057	
54	0.00419364	
54	0.00502231	
54	0.00581524	
54	0.00670541	
54	0.00748121	
55	0.00856449	
55	0.00957471	
55	0.0102933	
55	0.0111788	
55	0.0118925	
55	0.0127512	
56	0.0134324	
56	0.0141214	
56	0.0146977	
56	0.0151057	
56	0.0155047	
57	0.0159068	
57	0.016125	
57	0.0162614	
57	0.0163781	
57	0.0163355	
57	0.0163489	
58	0.016225	
58	0.0160134	
58	0.0159225	
58	0.0156741	
58	0.0153829	
58	0.0152745	
59	0.014708	
59	0.014492	
59	0.0140854	
59	0.0137099	
59	0.0132504	
60	0.0128084	
60	0.0121924	
60	0.0115184	
60	0.0108707	
60	0.0100203	
60	0.00948339	
61	0.00841837	
61	0.00760056	
61	0.00689457	
61	0.00598908	
61	0.00522897	
62	0.00450784	
62	0.00371176	
62	0.00332286	
62	0.00257719	
62	0.00219441	
62	0.00180575	
63	0.001504	
63	0.0011409	
63	0.00101209	
63	0.000854833	
63	0.00087756	
64	0.000859502	
64	0.000739514	
64	0.000991926	
64	0.00109461	
64	0.0012514	
64	0.00149253	
65	0.00179762	
65	0.00216275	
65	0.00236874	
65	0.00271412	
65	0.00332604	
66	0.00369438	
66	0.00409069	
66	0.00436619	
66	0.00462774	
66	0.00504445	
66	0.00529543	
67	0.00551315	
67	0.00587656	
67	0.00602953	
67	0.00619445	
67	0.00646277	
68	0.00639284	
68	0.00675258	
68	0.00675348	
68	0.00681857	
68	0.00682933	
68	0.0068185	
69	0.00686234	
69	0.00695571	
69	0.00707371	
69	0.00717626	
69	0.00737113	
69	0.00735193	
70	0.0076915	
70	0.00782161	
70	0.00796876	
70	0.00822121	
70	0.00818463	
71	0.00841142	
71	0.0082579	
71	0.00826359	
71	0.00833492	
71	0.00809837	
71	0.00792384	
72	0.00784918	
72	0.00761198	
72	0.00734622	
72	0.00720725	
72	0.00692739	
73	0.0066163	
73	0.00627568	
73	0.00585398	
73	0.00574723	
73	0.00536778	
73	0.00518801	
74	0.00510061	
74	0.00482082	
74	0.00477647	
74	0.00482326	
74	0.00478509	
75	0.00490232	
75	0.00510304	
75	0.00516048	
75	0.00569884	
75	0.00595964	
75	0.00646542	
76	0.00701122	
76	0.00745382	
76	0.00797456	
76	0.00856135	
76	0.0093596	
76	0.0101781	
77	0.0106542	
77	0.0117288	
77	0.0126439	
77	0.0134358	
77	0.0144127	
78	0.0153556	
78	0.0161441	
78	0.0172328	
78	0.0180074	
78	0.0191236	
78	0.0198916	
79	0.0203941	
79	0.0211955	
79	0.0216753	
79	0.0220565	
79	0.0222721	
80	0.0222551	
80	0.0224831	
80	0.0225162	
80	0.0220801	
80	0.0220774	
80	0.0218121	
81	0.0214192	
81	0.0212566	
81	0.0210843	
81	0.020971	
81	0.0210155	
82	0.0211317	
82	0.0216767	
82	0.0221327	
82	0.0226529	
82	0.0233943	
82	0.0241188	
83	0.0246301	
83	0.0254857	
83	0.0260599	
83	0.0266775	
83	0.0269849	
84	0.0274247	
84	0.0279055	
84	0.0281389	
84	0.028224	
84	0.0285254	
84	0.0284153	
85	0.0281675	
85	0.0278549	
85	0.0271983	
85	0.0263855	
85	0.0254939	
86	0.0245568	
86	0.0235155	
86	0.0219999	
86	0.0210338	
86	0.0199302	
86	0.0187978	
87	0.0182526	
87	0.0174811	
87	0.0169813	
87	0.0166874	
87	0.01631	
87	0.0161175	
88	0.0164422	
88	0.0161367	
88	0.0164809	
88	0.0167238	
88	0.0169171	
89	0.0172684	
89	0.0178793	
89	0.0181298	
89	0.0188811	
89	0.0194098	
89	0.0199413	
90	0.0205737	
90	0.0207308	
