Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-30	0.570708	
-29	0.573422	
-29	0.576858	
-29	0.581143	
-29	0.589957	
-29	0.596795	
-28	0.601466	
-28	0.604393	
-28	0.601853	
-28	0.605986	
-28	0.613929	
-28	0.618326	
-27	0.623201	
-27	0.623919	
-27	0.622303	
-27	0.62267	
-27	0.62561	
-26	0.629231	
-26	0.636702	
-26	0.648494	
-26	0.657921	
-26	0.662299	
-26	0.663027	
-25	0.665724	
-25	0.666493	
-25	0.666725	
-25	0.67048	
-25	0.674069	
-24	0.68554	
-24	0.697156	
-24	0.708876	
-24	0.720065	
-24	0.720796	
-24	0.722509	
-23	0.727355	
-23	0.729119	
-23	0.73588	
-23	0.736097	
-23	0.734278	
-22	0.734187	
-22	0.733446	
-22	0.729764	
-22	0.729069	
-22	0.727145	
-22	0.718905	
-21	0.725423	
-21	0.722448	
-21	0.728681	
-21	0.728717	
-21	0.722736	
-21	0.728288	
-20	0.735098	
-20	0.743254	
-20	0.750882	
-20	0.751979	
-20	0.757359	
-19	0.765144	
-19	0.773479	
-19	0.784761	
-19	0.785089	
-19	0.787698	
-19	0.789444	
-18	0.79261	
-18	0.804183	
-18	0.815085	
-18	0.817393	
-18	0.821455	
-17	0.827421	
-17	0.829774	
-17	0.836555	
-17	0.840959	
-17	0.847649	
-17	0.851029	
-16	0.845231	
-16	0.849609	
-16	0.855557	
-16	0.857626	
-16	0.873309	
-15	0.889369	
-15	0.898793	
-15	0.907947	
-15	0.909148	
-15	0.911307	
-15	0.906421	
-14	0.900123	
-14	0.902473	
-14	0.904714	
-14	0.909717	
-14	0.923053	
-14	0.929961	
-13	0.93185	
-13	0.933478	
-13	0.931002	
-13	0.93424	
-13	0.933627	
-12	0.930269	
-12	0.93426	
-12	0.930047	
-12	0.930322	
-12	0.934068	
-12	0.933868	
-11	0.93762	
-11	0.939704	
-11	0.94282	
-11	0.951562	
-11	0.95264	
-10	0.951014	
-10	0.948278	
-10	0.939801	
-10	0.934971	
-10	0.933329	
-10	0.929764	
-9	0.932226	
-9	0.935821	
-9	0.942969	
-9	0.948207	
-9	0.947373	
-8	0.947713	
-8	0.953018	
-8	0.954479	
-8	0.964698	
-8	0.968807	
-8	0.96341	
-7	0.964068	
-7	0.964899	
-7	0.968743	
-7	0.976272	
-7	0.971336	
-6	0.972124	
-6	0.976109	
-6	0.976349	
-6	0.980226	
-6	0.979758	
-6	0.983361	
-5	0.987515	
-5	0.987275	
-5	0.990843	
-5	1.00057	
-5	0.997509	
-4	0.996865	
-4	0.998813	
-4	0.999835	
-4	1.00919	
-4	1.01299	
-4	1.01185	
-3	1.01146	
-3	1.00775	
-3	1.01289	
-3	1.01407	
-3	1.00855	
-3	1.00397	
-2	0.994784	
-2	0.992742	
-2	1.00054	
-2	1.01116	
-2	1.01811	
-1	1.01951	
-1	1.0157	
-1	1.02456	
-1	1.0256	
-1	1.02047	
-1	1.01937	
-0	1.01792	
-0	1.01854	
0	1.02118	
0	1.01838	
0	1.02144	
1	1.02482	
1	1.02578	
1	1.02948	
1	1.02754	
1	1.02141	
1	1.02394	
2	1.02131	
2	1.02454	
2	1.03173	
2	1.03198	
2	1.03421	
3	1.03174	
3	1.02914	
3	1.03123	
3	1.03058	
3	1.02104	
3	1.02553	
4	1.03319	
4	1.03596	
4	1.02883	
4	1.03808	
4	1.0438	
4	1.03082	
5	1.03838	
5	1.04554	
5	1.03884	
5	1.04614	
5	1.06101	
6	1.06061	
6	1.05757	
6	1.05382	
6	1.05556	
6	1.06587	
6	1.07034	
7	1.07188	
