Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-90	0.0186554	
-90	0.0202332	
-90	0.0211245	
-89	0.0223162	
-89	0.023513	
-89	0.0244291	
-89	0.0260648	
-89	0.0258076	
-89	0.0265013	
-88	0.0269988	
-88	0.0261438	
-88	0.0275117	
-88	0.0273045	
-88	0.028199	
-87	0.0268525	
-87	0.026532	
-87	0.0258513	
-87	0.0248838	
-87	0.0256045	
-87	0.0262496	
-86	0.0271327	
-86	0.0273823	
-86	0.0288916	
-86	0.0296913	
-86	0.0294799	
-86	0.028676	
-85	0.0306482	
-85	0.0313905	
-85	0.0301099	
-85	0.0289678	
-85	0.0325739	
-84	0.0331627	
-84	0.0345712	
-84	0.031493	
-84	0.0345141	
-84	0.0348488	
-84	0.0348239	
-83	0.0351605	
-83	0.0376665	
-83	0.0324243	
-83	0.0333	
-83	0.0374996	
-82	0.0349026	
-82	0.0358443	
-82	0.0352214	
-82	0.0382767	
-82	0.0400754	
-82	0.0407841	
-81	0.0388563	
-81	0.038983	
-81	0.0385864	
-81	0.0396877	
-81	0.0379057	
-80	0.0402358	
-80	0.0410715	
-80	0.0384689	
-80	0.0402075	
-80	0.0369395	
-80	0.0424837	
-79	0.0379889	
-79	0.037336	
-79	0.0371471	
-79	0.0410794	
-79	0.040191	
-78	0.0405894	
-78	0.0424077	
-78	0.0424337	
-78	0.0437969	
-78	0.0429315	
-78	0.044038	
-77	0.0437929	
-77	0.0460587	
-77	0.0457917	
-77	0.0453471	
-77	0.0457183	
-76	0.0468199	
-76	0.0485732	
-76	0.0479831	
-76	0.0487142	
-76	0.0480029	
-76	0.0495558	
-75	0.0497234	
-75	0.0502168	
-75	0.0501987	
-75	0.0482044	
-75	0.0494836	
-75	0.05524	
-74	0.048878	
-74	0.0539045	
-74	0.0503087	
-74	0.0549491	
-74	0.047591	
-73	0.0544321	
-73	0.0518677	
-73	0.0495916	
-73	0.0531708	
-73	0.0519795	
-73	0.0513721	
-72	0.052704	
-72	0.0520798	
-72	0.0542431	
-72	0.053913	
-72	0.0551141	
-71	0.0552455	
-71	0.056466	
-71	0.0569295	
-71	0.0595686	
-71	0.0575094	
-71	0.0626613	
-70	0.0607727	
-70	0.0608278	
-70	0.0648742	
-70	0.0647716	
-70	0.0654429	
-69	0.0640092	
-69	0.0639553	
-69	0.0658363	
-69	0.067807	
-69	0.0674935	
-69	0.0687091	
-68	0.0677851	
-68	0.0682217	
-68	0.0697464	
-68	0.0689311	
-68	0.0692582	
-68	0.0721234	
-67	0.0729422	
-67	0.0730866	
-67	0.0758126	
-67	0.0735729	
-67	0.0702344	
-66	0.0740353	
-66	0.0732914	
-66	0.0710814	
-66	0.0770564	
-66	0.0808289	
-66	0.0803624	
-65	0.078883	
-65	0.0795134	
-65	0.0794815	
-65	0.0809833	
-65	0.0823724	
-64	0.0833908	
-64	0.0849403	
-64	0.0838535	
-64	0.0881976	
-64	0.0886597	
-64	0.0902273	
-63	0.0906531	
-63	0.0873935	
-63	0.0939354	
-63	0.0920369	
-63	0.0945883	
-62	0.0954045	
-62	0.0968307	
-62	0.096204	
-62	0.0986048	
-62	0.0996867	
-62	0.0994316	
-61	0.10115	
-61	0.101234	
-61	0.102583	
-61	0.10522	
-61	0.104637	
-60	0.106637	
-60	0.108653	
-60	0.108027	
-60	0.109376	
-60	0.110629	
-60	0.112955	
-59	0.116041	
-59	0.11544	
-59	0.114597	
-59	0.116603	
-59	0.117478	
-58	0.119881	
-58	0.118751	
-58	0.119122	
-58	0.119037	
-58	0.121695	
-58	0.123416	
-57	0.124905	
-57	0.126605	
-57	0.128568	
-57	0.128212	
-57	0.130535	
-57	0.130705	
-56	0.129	
-56	0.128213	
-56	0.128184	
-56	0.131151	
-56	0.134301	
-55	0.134942	
-55	0.137157	
-55	0.139043	
-55	0.141489	
-55	0.144449	
-55	0.146954	
-54	0.150674	
-54	0.147877	
-54	0.151768	
-54	0.150806	
-54	0.15786	
-53	0.159626	
-53	0.158922	
-53	0.158537	
-53	0.163144	
-53	0.162117	
-53	0.161381	
-52	0.165288	
-52	0.169879	
-52	0.171478	
-52	0.173098	
-52	0.176418	
-51	0.179275	
-51	0.177725	
-51	0.177063	
-51	0.181426	
-51	0.18328	
-51	0.186243	
-50	0.18608	
-50	0.187156	
-50	0.189791	
-50	0.190696	
-50	0.192179	
-50	0.195489	
-49	0.196014	
-49	0.199323	
-49	0.201671	
-49	0.202291	
-49	0.203741	
-48	0.204835	
-48	0.204148	
-48	0.208369	
-48	0.207442	
-48	0.212394	
-48	0.214668	
-47	0.217616	
-47	0.21701	
-47	0.223307	
-47	0.219898	
-47	0.225024	
-46	0.229507	
-46	0.226173	
-46	0.225509	
-46	0.227701	
-46	0.232554	
-46	0.236404	
-45	0.2394	
-45	0.244687	
-45	0.250366	
-45	0.252293	
-45	0.252461	
-44	0.254109	
-44	0.256786	
-44	0.264957	
-44	0.269359	
-44	0.271105	
-44	0.270653	
-43	0.273995	
-43	0.280178	
-43	0.283886	
-43	0.287983	
-43	0.288589	
-42	0.290483	
-42	0.292637	
-42	0.293989	
-42	0.294511	
-42	0.29858	
-42	0.3005	
-41	0.302642	
-41	0.303669	
-41	0.308585	
-41	0.310817	
-41	0.311943	
-40	0.313836	
-40	0.318483	
-40	0.323986	
-40	0.329499	
-40	0.33397	
-40	0.337755	
-39	0.339194	
-39	0.342844	
-39	0.345571	
-39	0.348755	
-39	0.352831	
-39	0.355575	
-38	0.360876	
-38	0.364158	
-38	0.368252	
-38	0.373369	
-38	0.37698	
-37	0.378989	
-37	0.384956	
-37	0.388515	
-37	0.388793	
-37	0.392926	
-37	0.393304	
-36	0.395435	
-36	0.399705	
-36	0.400285	
-36	0.401872	
-36	0.405733	
-35	0.405742	
-35	0.406788	
-35	0.409659	
-35	0.410432	
-35	0.413869	
-35	0.417834	
-34	0.420347	
-34	0.425817	
-34	0.429592	
-34	0.433248	
-34	0.440072	
-33	0.442614	
-33	0.446066	
-33	0.452063	
-33	0.456021	
-33	0.459582	
-33	0.46504	
-32	0.467215	
-32	0.472062	
-32	0.47835	
-32	0.482385	
-32	0.487124	
-32	0.490573	
-31	0.493801	
-31	0.498412	
-31	0.501905	
-31	0.504306	
-31	0.509012	
-30	0.512581	
-30	0.513117	
-30	0.515111	
-30	0.517311	
-30	0.517811	
-30	0.521885	
-29	0.523248	
-29	0.527487	
-29	0.531525	
-29	0.535466	
-29	0.539637	
-28	0.545996	
-28	0.54944	
-28	0.55758	
-28	0.563576	
-28	0.571383	
-28	0.580619	
-27	0.591329	
-27	0.599655	
-27	0.60887	
-27	0.619603	
-27	0.622945	
-26	0.63754	
-26	0.641251	
-26	0.646986	
-26	0.656314	
-26	0.662298	
-26	0.669305	
-25	0.678397	
-25	0.682731	
-25	0.688535	
-25	0.694441	
-25	0.698325	
-24	0.704923	
-24	0.70801	
-24	0.708952	
-24	0.716405	
-24	0.71907	
-24	0.72133	
-23	0.727027	
-23	0.728896	
-23	0.729164	
-23	0.734436	
-23	0.736748	
-22	0.738127	
-22	0.74252	
-22	0.74216	
-22	0.744481	
-22	0.7471	
-22	0.746698	
-21	0.749849	
-21	0.751428	
-21	0.751392	
-21	0.754947	
-21	0.755106	
-21	0.75383	
-20	0.75682	
-20	0.75725	
-20	0.75675	
-20	0.761893	
-20	0.761144	
-19	0.760912	
-19	0.76568	
-19	0.765436	
-19	0.768035	
-19	0.770067	
-19	0.770616	
-18	0.774471	
-18	0.776596	
-18	0.776505	
-18	0.779706	
-18	0.782481	
-17	0.782943	
-17	0.789474	
-17	0.792243	
-17	0.792873	
-17	0.80212	
-17	0.80435	
-16	0.80598	
-16	0.812875	
-16	0.814416	
-16	0.819009	
-16	0.824275	
-15	0.829911	
-15	0.832333	
-15	0.836901	
-15	0.8403	
-15	0.845474	
-15	0.850214	
-14	0.852255	
-14	0.860297	
-14	0.863217	
-14	0.865595	
-14	0.872991	
-14	0.875073	
-13	0.876003	
-13	0.883178	
-13	0.88662	
-13	0.889925	
-13	0.896458	
-12	0.898178	
-12	0.900764	
-12	0.906094	
-12	0.909307	
-12	0.914951	
-12	0.92128	
-11	0.924719	
-11	0.935688	
-11	0.936153	
-11	0.936179	
-11	0.945195	
-10	0.951095	
-10	0.955876	
-10	0.96278	
-10	0.968228	
-10	0.97147	
-10	0.979214	
-9	0.98184	
-9	0.985434	
-9	0.993825	
-9	0.997938	
-9	1.00414	
-8	1.00695	
-8	1.00765	
-8	1.01397	
-8	1.02008	
-8	1.02459	
-8	1.03302	
-7	1.03564	
-7	1.04005	
-7	1.0472	
-7	1.04966	
-7	1.05368	
-6	1.06313	
-6	1.06457	
-6	1.06832	
-6	1.07959	
-6	1.08039	
-6	1.08684	
-5	1.09235	
-5	1.09345	
-5	1.09735	
-5	1.10135	
-5	1.10395	
-4	1.1122	
-4	1.11368	
-4	1.11756	
-4	1.12893	
-4	1.13082	
-4	1.12965	
-3	1.13824	
-3	1.13695	
-3	1.13715	
-3	1.141	
-3	1.1404	
-3	1.14387	
-2	1.14684	
-2	1.14368	
-2	1.14595	
-2	1.1456	
-2	1.14449	
-1	1.14778	
-1	1.14606	
-1	1.14183	
-1	1.14537	
-1	1.14266	
-1	1.14071	
-0	1.1421	
-0	1.14055	
0	1.13799	
0	1.13799	
0	1.13294	
1	1.12683	
1	1.12918	
1	1.12702	
1	1.12517	
1	1.1249	
1	1.11489	
2	1.11505	
2	1.11222	
2	1.1147	
2	1.11967	
2	1.11656	
3	1.114	
3	1.11635	
3	1.11224	
3	1.11096	
3	1.11121	
3	1.11208	
4	1.1146	
4	1.11827	
4	1.11482	
4	1.11878	
4	1.12212	
4	1.11871	
5	1.11918	
5	1.11984	
5	1.11899	
5	1.12653	
5	1.12951	
6	1.12366	
6	1.13013	
6	1.13307	
6	1.13118	
6	1.13455	
6	1.13416	
7	1.13576	
7	1.13906	
7	1.13582	
7	1.14153	
7	1.14048	
8	1.14231	
8	1.14316	
8	1.14364	
8	1.14053	
8	1.14935	
8	1.14741	
9	1.14542	
9	1.15254	
9	1.14972	
9	1.1467	
9	1.15535	
10	1.15641	
10	1.15141	
10	1.15822	
10	1.15479	
10	1.15403	
10	1.15759	
11	1.15447	
11	1.15379	
11	1.1513	
11	1.14909	
11	1.15262	
12	1.14717	
12	1.14552	
12	1.14593	
12	1.14255	
12	1.13591	
12	1.13637	
13	1.1326	
13	1.12704	
13	1.12653	
13	1.12247	
13	1.11256	
14	1.10871	
14	1.0968	
14	1.09532	
14	1.08997	
14	1.08207	
14	1.0763	
15	1.06288	
15	1.05625	
15	1.05252	
15	1.04196	
15	1.03959	
15	1.03422	
16	1.02746	
16	1.01852	
16	1.02245	
16	1.01088	
16	1.00026	
17	0.997161	
17	0.989529	
17	0.98317	
17	0.978933	
17	0.968738	
17	0.963441	
18	0.961281	
18	0.95149	
18	0.949962	
18	0.944808	
18	0.935694	
19	0.935433	
19	0.926925	
19	0.917768	
19	0.91692	
19	0.910144	
19	0.905549	
20	0.902844	
20	0.895277	
20	0.888966	
20	0.886599	
20	0.880692	
21	0.874009	
21	0.870186	
21	0.862909	
21	0.863715	
21	0.860305	
21	0.853541	
22	0.851219	
22	0.845588	
22	0.841497	
22	0.841342	
22	0.835262	
22	0.830357	
23	0.827174	
23	0.820552	
23	0.813982	
23	0.810605	
23	0.805061	
24	0.80328	
24	0.800693	
24	0.796985	
24	0.793888	
24	0.791373	
24	0.783348	
25	0.782099	
25	0.776172	
25	0.770882	
25	0.769613	
25	0.762963	
26	0.756562	
26	0.753918	
26	0.748443	
26	0.742336	
26	0.73827	
26	0.729692	
27	0.726212	
27	0.721058	
27	0.711019	
27	0.711596	
27	0.704018	
28	0.699242	
28	0.69735	
28	0.69337	
28	0.690568	
28	0.691176	
28	0.686908	
29	0.683144	
29	0.68337	
29	0.680944	
29	0.680087	
29	0.679224	
30	0.679581	
30	0.679006	
30	0.680465	
30	0.678655	
30	0.682924	
30	0.681935	
31	0.678967	
31	0.681618	
31	0.682026	
31	0.679615	
31	0.683281	
32	0.681413	
32	0.677695	
32	0.678407	
32	0.674886	
32	0.670919	
32	0.669143	
33	0.66215	
33	0.657361	
33	0.653756	
33	0.647412	
33	0.643509	
33	0.640162	
34	0.63236	
34	0.628206	
34	0.62162	
34	0.615462	
34	0.612695	
35	0.605312	
35	0.595197	
35	0.591647	
35	0.583801	
35	0.576235	
35	0.574099	
36	0.569327	
36	0.561046	
36	0.553954	
36	0.546588	
36	0.542152	
37	0.53729	
37	0.531466	
37	0.528126	
37	0.52223	
37	0.515336	
37	0.513333	
38	0.506633	
38	0.501185	
38	0.498542	
38	0.490456	
38	0.483577	
39	0.478223	
39	0.471287	
39	0.465543	
39	0.460968	
39	0.456218	
39	0.451857	
40	0.448615	
40	0.443255	
40	0.440447	
40	0.435369	
40	0.43131	
40	0.430185	
41	0.425116	
41	0.420784	
41	0.418048	
41	0.416195	
41	0.41307	
42	0.413434	
42	0.410322	
42	0.409937	
42	0.408775	
42	0.40548	
42	0.403198	
43	0.40158	
43	0.398403	
43	0.396805	
43	0.396393	
43	0.393981	
44	0.392701	
44	0.391079	
44	0.387918	
44	0.386395	
44	0.383418	
44	0.382367	
45	0.382021	
45	0.380028	
45	0.376259	
45	0.375218	
45	0.371502	
46	0.371128	
46	0.368427	
46	0.363449	
46	0.359898	
46	0.358856	
46	0.35366	
47	0.352006	
47	0.349177	
47	0.346263	
47	0.344845	
47	0.340396	
48	0.336852	
48	0.33513	
48	0.33245	
48	0.327327	
48	0.324771	
48	0.319567	
49	0.316171	
49	0.310683	
49	0.305587	
49	0.30402	
49	0.301021	
50	0.296449	
50	0.293642	
50	0.289537	
50	0.285782	
50	0.2831	
50	0.278438	
51	0.274978	
51	0.272766	
51	0.269459	
51	0.265533	
51	0.263219	
51	0.261015	
52	0.25919	
52	0.256509	
52	0.253529	
52	0.251899	
52	0.249255	
53	0.246998	
53	0.245673	
53	0.241774	
53	0.238782	
53	0.237401	
53	0.234205	
54	0.230181	
54	0.228384	
54	0.22411	
54	0.220614	
54	0.217604	
55	0.214038	
55	0.211407	
55	0.210513	
55	0.209242	
55	0.207809	
55	0.205484	
56	0.203129	
56	0.20094	
56	0.19866	
56	0.195959	
56	0.194574	
57	0.192221	
57	0.190557	
57	0.189752	
57	0.187398	
57	0.185019	
57	0.183662	
58	0.180935	
58	0.179489	
58	0.177307	
58	0.175123	
58	0.174085	
58	0.172796	
59	0.171318	
59	0.170081	
59	0.167888	
59	0.165406	
59	0.163331	
60	0.160561	
60	0.157891	
60	0.156918	
60	0.15499	
60	0.153161	
60	0.152013	
61	0.149952	
61	0.148272	
61	0.146571	
61	0.144621	
61	0.143766	
62	0.144416	
62	0.140369	
62	0.139507	
62	0.138924	
62	0.136213	
62	0.13486	
63	0.132975	
63	0.130805	
63	0.13045	
63	0.128953	
63	0.125126	
64	0.122553	
64	0.120732	
64	0.118706	
64	0.117383	
64	0.114909	
64	0.111938	
65	0.111295	
65	0.108284	
65	0.106303	
65	0.104368	
65	0.101974	
66	0.10109	
66	0.100255	
66	0.0989631	
66	0.0987643	
66	0.0980976	
66	0.0977926	
67	0.0971323	
67	0.0971428	
67	0.0961436	
67	0.0953121	
67	0.0948699	
68	0.0941604	
68	0.0936336	
68	0.092986	
68	0.0920731	
68	0.0914236	
68	0.0897629	
69	0.0891818	
69	0.0883544	
69	0.0870191	
69	0.0869168	
69	0.0858003	
69	0.0846713	
70	0.083836	
70	0.0824315	
70	0.0820045	
70	0.0811234	
70	0.0799033	
71	0.0787792	
71	0.0774121	
71	0.0771889	
71	0.0766793	
71	0.0743205	
71	0.0734638	
72	0.072102	
72	0.0710617	
72	0.069994	
72	0.069412	
72	0.0681926	
73	0.0666752	
73	0.0654991	
73	0.0645355	
73	0.0633528	
73	0.0627112	
73	0.0610989	
74	0.060748	
74	0.0599804	
74	0.0594325	
74	0.058868	
74	0.0581642	
75	0.0576919	
75	0.0575332	
75	0.0570877	
75	0.057087	
75	0.0569947	
75	0.0565436	
76	0.056236	
76	0.0563283	
76	0.0559051	
76	0.0556712	
76	0.0553384	
76	0.0552128	
77	0.0547242	
77	0.0551385	
77	0.0557686	
77	0.0554116	
77	0.0556327	
78	0.0556219	
78	0.0553525	
78	0.0550432	
78	0.0543221	
78	0.0549339	
78	0.0545339	
79	0.0536617	
79	0.0533954	
79	0.0523045	
79	0.0513001	
79	0.0509189	
80	0.049594	
80	0.0484965	
80	0.0478868	
80	0.0470341	
80	0.0467602	
80	0.0459756	
81	0.0448291	
81	0.044177	
81	0.0436786	
81	0.0434286	
81	0.0428505	
82	0.0420268	
82	0.0415757	
82	0.0413752	
82	0.0409224	
82	0.0405362	
82	0.0405972	
83	0.0403544	
83	0.0410118	
83	0.0412551	
83	0.0416239	
83	0.0421557	
84	0.0423761	
84	0.0427591	
84	0.0433922	
84	0.0435596	
84	0.043619	
84	0.0439372	
85	0.0436075	
85	0.0432987	
85	0.0429799	
85	0.0425646	
85	0.0418949	
86	0.0409306	
86	0.0404611	
86	0.0401175	
86	0.0394509	
86	0.0386809	
86	0.0381762	
87	0.0373347	
87	0.0366142	
87	0.0361839	
87	0.0354928	
87	0.0349977	
87	0.0344856	
88	0.0338492	
88	0.0333584	
88	0.0329382	
88	0.0325486	
88	0.0326924	
89	0.0321761	
89	0.0322936	
89	0.0319706	
89	0.0322203	
89	0.0325482	
89	0.0324438	
90	0.0322185	
90	0.032128	
