Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
78	0.109078	
79	0.109491	
79	0.10913	
79	0.1074	
79	0.105628	
79	0.104366	
80	0.104314	
80	0.102345	
80	0.100846	
80	0.0994778	
80	0.0989065	
80	0.0986694	
81	0.0963541	
81	0.0956835	
81	0.0952032	
81	0.0944337	
81	0.0926001	
82	0.0916963	
82	0.0908669	
82	0.0900891	
82	0.0892558	
82	0.089281	
82	0.088859	
83	0.0866567	
83	0.0844329	
83	0.0843553	
83	0.0833932	
83	0.0817617	
84	0.0795668	
84	0.0783911	
84	0.0777962	
84	0.0775376	
84	0.0757457	
84	0.075112	
85	0.0746103	
85	0.0724589	
85	0.0719238	
85	0.0706036	
85	0.0699173	
86	0.0685036	
86	0.0669925	
86	0.0668281	
86	0.0658832	
86	0.0644013	
86	0.0627572	
87	0.0628463	
87	0.0615911	
87	0.0607625	
87	0.0594225	
87	0.0585518	
87	0.05723	
88	0.0566622	
88	0.0568373	
88	0.0558814	
88	0.0549082	
88	0.0541559	
89	0.053471	
89	0.0536188	
89	0.0530749	
89	0.0514924	
89	0.0507028	
89	0.050459	
90	0.0493024	
90	0.048317	
