Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-31	0.12525	
-30	0.122707	
-30	0.124013	
-30	0.126331	
-30	0.130312	
-30	0.134933	
-30	0.139368	
-29	0.145903	
-29	0.145091	
-29	0.147965	
-29	0.147332	
-29	0.150828	
-28	0.15689	
-28	0.161161	
-28	0.16476	
-28	0.169662	
-28	0.173449	
-28	0.174601	
-27	0.182163	
-27	0.194933	
-27	0.199788	
-27	0.203384	
-27	0.209511	
-26	0.216374	
-26	0.224399	
-26	0.224966	
-26	0.226162	
-26	0.230726	
-26	0.236443	
-25	0.245589	
-25	0.250341	
-25	0.252854	
-25	0.26489	
-25	0.267667	
-24	0.269595	
-24	0.273689	
-24	0.282481	
-24	0.291576	
-24	0.290298	
-24	0.291993	
-23	0.297029	
-23	0.301848	
-23	0.309053	
-23	0.306627	
-23	0.30814	
-22	0.31237	
-22	0.31485	
-22	0.326378	
-22	0.332778	
-22	0.3331	
-22	0.333981	
-21	0.334201	
-21	0.337944	
-21	0.344844	
-21	0.343673	
-21	0.342512	
-21	0.340716	
-20	0.33738	
-20	0.334337	
-20	0.335704	
-20	0.337696	
-20	0.341921	
-19	0.338347	
-19	0.337021	
-19	0.337911	
-19	0.340052	
-19	0.343492	
-19	0.349779	
-18	0.354299	
-18	0.362194	
-18	0.357735	
-18	0.357048	
-18	0.361371	
-17	0.357246	
-17	0.358262	
-17	0.357778	
-17	0.358436	
-17	0.35509	
-17	0.357759	
-16	0.360374	
-16	0.359348	
-16	0.349411	
-16	0.34919	
-16	0.354692	
-15	0.354031	
-15	0.345615	
-15	0.349328	
-15	0.348974	
-15	0.350089	
-15	0.348361	
-14	0.349747	
-14	0.344384	
-14	0.338035	
-14	0.34727	
-14	0.348213	
-14	0.344001	
-13	0.351406	
-13	0.346316	
-13	0.338792	
-13	0.33331	
-13	0.335497	
-12	0.337809	
-12	0.336842	
-12	0.332494	
-12	0.343921	
-12	0.339229	
-12	0.342263	
-11	0.339733	
-11	0.337773	
-11	0.3353	
-11	0.344844	
-11	0.338295	
-10	0.346863	
-10	0.342194	
-10	0.341801	
-10	0.339074	
-10	0.339932	
-10	0.337204	
-9	0.344377	
-9	0.353173	
-9	0.3544	
-9	0.354303	
-9	0.351062	
-8	0.360756	
-8	0.364314	
-8	0.366803	
-8	0.367016	
-8	0.371025	
-8	0.376409	
-7	0.375286	
-7	0.387322	
-7	0.395711	
-7	0.392356	
-7	0.403417	
-6	0.42108	
-6	0.429383	
-6	0.428516	
-6	0.433054	
-6	0.437809	
-6	0.447401	
-5	0.457833	
-5	0.463699	
-5	0.467833	
-5	0.471954	
-5	0.475019	
-4	0.484303	
-4	0.492836	
-4	0.500538	
-4	0.511365	
-4	0.516856	
-4	0.525312	
-3	0.535694	
-3	0.544698	
-3	0.555966	
-3	0.564026	
-3	0.568001	
-3	0.571719	
-2	0.575035	
-2	0.583634	
-2	0.598711	
-2	0.604334	
-2	0.610926	
-1	0.621888	
-1	0.627408	
-1	0.63605	
-1	0.639504	
-1	0.644624	
-1	0.653272	
-0	0.656514	
-0	0.660852	
0	0.67089	
0	0.676185	
0	0.682097	
1	0.691994	
1	0.697108	
1	0.703838	
1	0.709685	
1	0.710559	
1	0.718933	
2	0.727174	
2	0.73375	
2	0.737711	
2	0.743411	
2	0.755881	
3	0.749309	
3	0.750174	
3	0.758685	
3	0.769638	
3	0.769419	
3	0.776335	
4	0.777768	
4	0.784126	
4	0.787641	
4	0.787626	
4	0.792359	
4	0.793511	
5	0.795832	
5	0.80636	
5	0.809338	
5	0.818071	
5	0.817053	
6	0.817261	
6	0.825119	
6	0.823289	
6	0.820254	
6	0.826773	
6	0.828422	
7	0.826733	
7	0.829389	
7	0.823899	
7	0.824128	
7	0.82713	
8	0.824756	
8	0.828631	
8	0.820819	
8	0.815724	
8	0.8167	
8	0.810736	
9	0.809007	
9	0.807262	
9	0.803429	
9	0.801294	
9	0.794732	
10	0.790563	
10	0.789483	
10	0.783829	
10	0.777801	
10	0.773791	
10	0.761011	
11	0.761725	
11	0.758031	
11	0.74825	
11	0.738716	
11	0.730555	
12	0.725369	
12	0.721952	
12	0.711982	
12	0.700221	
12	0.692776	
12	0.683873	
13	0.678899	
13	0.671454	
13	0.662309	
13	0.654186	
13	0.642694	
14	0.632232	
14	0.620998	
14	0.612966	
14	0.607091	
14	0.599417	
14	0.589406	
15	0.580214	
15	0.569418	
15	0.559674	
15	0.554486	
15	0.542167	
15	0.536185	
16	0.526929	
16	0.515883	
16	0.508383	
16	0.497131	
16	0.48886	
17	0.483455	
17	0.473253	
17	0.466039	
17	0.46052	
17	0.451558	
17	0.445107	
18	0.438887	
18	0.42896	
18	0.422785	
18	0.41804	
18	0.411602	
19	0.408176	
19	0.402411	
19	0.39689	
19	0.393361	
19	0.387974	
19	0.385385	
20	0.380029	
20	0.373812	
20	0.368888	
20	0.363485	
20	0.360422	
21	0.357303	
21	0.353571	
21	0.354317	
21	0.35255	
21	0.350234	
21	0.349201	
22	0.346811	
22	0.344402	
22	0.343705	
22	0.341988	
22	0.341916	
22	0.341107	
23	0.339472	
23	0.339634	
23	0.341466	
23	0.340958	
23	0.343727	
24	0.343432	
24	0.34348	
24	0.343213	
24	0.342829	
24	0.342029	
24	0.341926	
25	0.342513	
25	0.344513	
25	0.346703	
25	0.34826	
25	0.350839	
26	0.349769	
26	0.350779	
26	0.350584	
26	0.350881	
26	0.352792	
26	0.354743	
27	0.355266	
27	0.357076	
27	0.356754	
27	0.359333	
27	0.361	
28	0.361331	
28	0.363115	
28	0.362871	
28	0.365892	
28	0.367035	
28	0.366437	
29	0.367609	
29	0.367792	
29	0.367022	
29	0.369201	
29	0.369143	
30	0.369602	
30	0.371089	
30	0.369651	
30	0.369841	
30	0.370371	
30	0.36886	
31	0.370668	
31	0.371217	
31	0.368684	
31	0.36833	
31	0.367709	
32	0.368051	
32	0.367487	
32	0.366587	
32	0.364753	
32	0.36428	
32	0.360066	
33	0.35724	
33	0.353377	
33	0.349368	
33	0.348763	
33	0.344188	
33	0.34095	
34	0.339906	
34	0.334734	
34	0.332111	
34	0.328595	
34	0.324817	
35	0.321126	
35	0.315245	
35	0.309554	
35	0.306074	
35	0.300275	
35	0.295602	
36	0.292062	
36	0.285924	
36	0.280147	
36	0.273925	
36	0.268366	
37	0.26553	
37	0.259925	
37	0.254133	
37	0.24959	
37	0.243251	
37	0.238775	
38	0.234297	
38	0.228885	
38	0.223683	
38	0.217116	
38	0.212464	
39	0.210191	
39	0.205816	
39	0.201381	
39	0.198285	
39	0.193988	
39	0.190583	
40	0.185408	
40	0.181904	
40	0.178517	
40	0.174286	
40	0.170826	
40	0.167628	
41	0.162766	
41	0.16015	
41	0.156632	
41	0.151916	
41	0.148631	
42	0.145468	
42	0.142226	
42	0.13999	
42	0.13644	
42	0.133027	
42	0.13083	
43	0.128121	
43	0.125826	
43	0.123029	
43	0.119965	
43	0.118407	
44	0.1155	
44	0.111912	
44	0.109304	
44	0.105389	
44	0.10307	
44	0.101433	
45	0.0984773	
45	0.0964133	
45	0.0933184	
45	0.0906197	
45	0.0887722	
46	0.0866028	
46	0.0849248	
46	0.0830312	
46	0.0799566	
46	0.0771377	
46	0.074158	
47	0.0718683	
47	0.0702317	
47	0.0671785	
47	0.063356	
47	0.0611475	
48	0.0597361	
48	0.0581487	
48	0.0559932	
48	0.05373	
48	0.0521068	
48	0.0496502	
49	0.0470017	
49	0.0457195	
49	0.0439907	
49	0.042784	
49	0.0410947	
50	0.0390168	
50	0.0372633	
50	0.0358969	
50	0.0346163	
50	0.0333425	
50	0.0315344	
51	0.0296522	
51	0.0287797	
51	0.0272398	
51	0.0263955	
51	0.0255238	
51	0.0247751	
52	0.0238791	
52	0.0231689	
52	0.0226237	
52	0.0219173	
52	0.0214917	
53	0.0212797	
53	0.0212122	
53	0.0205392	
53	0.0202318	
53	0.0202332	
53	0.0198493	
54	0.0197417	
54	0.019677	
54	0.0196025	
54	0.0198033	
54	0.019521	
55	0.0194505	
55	0.0194891	
55	0.0191603	
55	0.0189977	
55	0.0189151	
55	0.0185262	
56	0.0185827	
56	0.0185011	
56	0.0181476	
56	0.0184343	
56	0.0183701	
57	0.0181209	
57	0.0181912	
57	0.0184595	
57	0.0185289	
57	0.0184326	
57	0.0187692	
58	0.0193345	
58	0.0196149	
58	0.0195216	
58	0.0200381	
58	0.0195128	
58	0.0194274	
59	0.0195199	
59	0.0193478	
59	0.0196009	
59	0.0198592	
59	0.01993	
60	0.020115	
60	0.0203633	
60	0.0202711	
60	0.0199611	
60	0.0193987	
60	0.019216	
61	0.0189912	
61	0.0191358	
61	0.0187288	
61	0.017818	
61	0.0175566	
62	0.0173086	
62	0.0172911	
62	0.0172221	
62	0.0172844	
62	0.0169289	
62	0.0173404	
63	0.0170783	
63	0.0166947	
63	0.0170514	
63	0.0170279	
63	0.017318	
64	0.0168676	
64	0.0171708	
64	0.0175633	
64	0.0176097	
64	0.0172934	
64	0.0174737	
65	0.0171633	
65	0.0172646	
65	0.017314	
65	0.0168166	
65	0.0169639	
66	0.0168751	
66	0.0166468	
66	0.0164909	
66	0.0165265	
66	0.0163094	
66	0.016321	
67	0.016048	
67	0.0161567	
67	0.015802	
67	0.015916	
67	0.0159676	
68	0.0158366	
68	0.0159719	
68	0.0160911	
68	0.015938	
68	0.0157196	
68	0.0155821	
69	0.0154885	
69	0.0157655	
69	0.0156694	
69	0.0151477	
69	0.0155869	
69	0.0149552	
70	0.0143075	
70	0.0140639	
70	0.0135922	
70	0.0132502	
70	0.0129826	
71	0.0128726	
71	0.0124207	
71	0.0123305	
71	0.01253	
71	0.0127531	
71	0.0126615	
72	0.0126178	
72	0.0125643	
72	0.0125477	
72	0.0128984	
72	0.0128142	
73	0.0124112	
73	0.0120015	
73	0.0123763	
73	0.012574	
73	0.0125997	
73	0.0122984	
74	0.0119233	
74	0.0116858	
74	0.0115235	
74	0.0116923	
74	0.011453	
75	0.0108852	
75	0.010817	
75	0.0107845	
75	0.0108826	
75	0.0107987	
75	0.0102437	
76	0.0105948	
76	0.0105572	
76	0.0107958	
76	0.0106673	
76	0.010821	
76	0.0106894	
77	0.0104403	
77	0.0103493	
77	0.0101363	
77	0.0102588	
77	0.00992335	
78	0.00993962	
78	0.00985683	
78	0.00963893	
78	0.00946463	
78	0.00921485	
78	0.00915014	
79	0.00930026	
79	0.00875812	
79	0.00837176	
79	0.00866003	
79	0.00825076	
80	0.0082794	
80	0.00838916	
80	0.00821451	
80	0.00788247	
80	0.00789547	
80	0.00776686	
81	0.00784351	
81	0.00756115	
81	0.00759579	
81	0.00754872	
81	0.00762624	
82	0.00730677	
82	0.00695608	
82	0.00672597	
82	0.00683168	
82	0.00645955	
82	0.00631621	
83	0.00627413	
83	0.0062073	
83	0.00601224	
83	0.00596623	
83	0.00569307	
84	0.00585054	
84	0.00582498	
84	0.00552942	
84	0.00554069	
84	0.00538753	
84	0.00532542	
85	0.00538692	
85	0.00523321	
85	0.00520431	
85	0.00507235	
85	0.00502136	
86	0.00496462	
86	0.0048191	
86	0.00446003	
86	0.00439913	
86	0.00412561	
86	0.00406139	
87	0.00394528	
87	0.00397873	
87	0.00383611	
87	0.00372702	
87	0.00340243	
87	0.00379069	
88	0.00370769	
88	0.00368061	
88	0.00399704	
88	0.00387522	
88	0.00378316	
89	0.00378754	
89	0.00381758	
89	0.00371827	
89	0.00365281	
89	0.00374074	
89	0.00360022	
90	0.00348227	
90	0.00335646	
