Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-72	0.0315048	
-72	0.0323987	
-72	0.032724	
-71	0.0331386	
-71	0.0334474	
-71	0.0335993	
-71	0.0339823	
-71	0.0350863	
-71	0.0356828	
-70	0.0358105	
-70	0.0368333	
-70	0.0373788	
-70	0.0371986	
-70	0.0393955	
-69	0.0383793	
-69	0.0389994	
-69	0.0396746	
-69	0.0402081	
-69	0.0422323	
-69	0.0440364	
-68	0.0434764	
-68	0.0454308	
-68	0.0444792	
-68	0.0440156	
-68	0.0456249	
-68	0.0473356	
-67	0.0481762	
-67	0.0495292	
-67	0.0492001	
-67	0.0500922	
-67	0.0505772	
-66	0.0507693	
-66	0.051375	
-66	0.0525021	
-66	0.0536225	
-66	0.0534462	
-66	0.0539667	
-65	0.0550589	
-65	0.0552427	
-65	0.0549583	
-65	0.0553385	
-65	0.05658	
-64	0.0561939	
-64	0.0593728	
-64	0.0572523	
-64	0.0651985	
-64	0.0638016	
-64	0.0607783	
-63	0.0620835	
-63	0.0607081	
-63	0.0644982	
-63	0.0644426	
-63	0.0658664	
-62	0.0664188	
-62	0.0656298	
-62	0.0645632	
-62	0.0678707	
-62	0.0673985	
-62	0.0692692	
-61	0.0684369	
-61	0.0656155	
-61	0.0703909	
-61	0.0669684	
-61	0.0698438	
-60	0.0695876	
-60	0.070384	
-60	0.0676485	
-60	0.0684081	
-60	0.0726209	
-60	0.0714622	
-59	0.0701619	
-59	0.0662511	
-59	0.0651831	
-59	0.0690874	
-59	0.0738281	
-58	0.0771431	
-58	0.0786703	
-58	0.0792919	
-58	0.0792302	
-58	0.0786472	
-58	0.0787635	
-57	0.0772429	
-57	0.0781325	
-57	0.0794876	
-57	0.0780411	
-57	0.0794765	
-57	0.0793102	
-56	0.0795868	
-56	0.0803686	
-56	0.0827412	
-56	0.0831711	
-56	0.0823878	
-55	0.0815847	
-55	0.0801119	
-55	0.0787415	
-55	0.0779373	
-55	0.0763866	
-55	0.0775268	
-54	0.079543	
-54	0.0786689	
-54	0.0795628	
-54	0.0787742	
-54	0.0780057	
-53	0.0783303	
-53	0.0774078	
-53	0.0755746	
-53	0.0719127	
-53	0.0715189	
-53	0.0715859	
-52	0.0707453	
-52	0.0725859	
-52	0.0708404	
-52	0.0697471	
-52	0.0678318	
-51	0.0660573	
-51	0.0635061	
-51	0.0619453	
-51	0.0620496	
-51	0.0614699	
-51	0.0607848	
-50	0.0603092	
-50	0.0593329	
-50	0.0571727	
-50	0.0562049	
-50	0.056261	
-50	0.0544887	
-49	0.0530955	
-49	0.0536235	
-49	0.0527128	
-49	0.0502992	
-49	0.0498023	
-48	0.0491811	
-48	0.0498854	
-48	0.049193	
-48	0.049181	
-48	0.048321	
-48	0.0449033	
-47	0.0445116	
-47	0.0435413	
-47	0.0413016	
-47	0.0373433	
-47	0.0363881	
-46	0.0368102	
-46	0.0372026	
-46	0.0369382	
-46	0.0355292	
-46	0.034079	
-46	0.0317548	
-45	0.030844	
-45	0.0301124	
-45	0.028389	
-45	0.0279669	
-45	0.0279416	
-44	0.0276326	
-44	0.0257616	
-44	0.024189	
-44	0.0240262	
-44	0.0231386	
-44	0.0227027	
-43	0.0232135	
-43	0.0225711	
-43	0.0236222	
-43	0.0231309	
-43	0.023164	
-42	0.0235675	
-42	0.0242365	
-42	0.0238716	
-42	0.0238102	
-42	0.0240263	
-42	0.0256234	
-41	0.0257391	
-41	0.0282879	
-41	0.0295375	
-41	0.0283367	
-41	0.0303765	
-40	0.0328549	
-40	0.0310626	
-40	0.0349946	
-40	0.0381794	
-40	0.0374187	
-40	0.0378821	
-39	0.0402782	
-39	0.0430458	
-39	0.0452538	
-39	0.0483183	
-39	0.0509572	
-39	0.0548433	
-38	0.0564285	
-38	0.0598714	
-38	0.0620246	
-38	0.0651371	
-38	0.069374	
-37	0.0730817	
-37	0.077239	
-37	0.0824715	
-37	0.0867485	
-37	0.092395	
-37	0.098489	
-36	0.101672	
-36	0.105587	
-36	0.10979	
-36	0.114602	
-36	0.119245	
-35	0.125038	
-35	0.12969	
-35	0.136116	
-35	0.140702	
-35	0.146022	
-35	0.1524	
-34	0.160206	
-34	0.165593	
-34	0.172221	
-34	0.17888	
-34	0.185234	
-33	0.192991	
-33	0.20157	
-33	0.212452	
-33	0.220124	
-33	0.224264	
-33	0.233815	
-32	0.245713	
-32	0.254214	
-32	0.259417	
-32	0.264158	
-32	0.27268	
-32	0.280562	
-31	0.286234	
-31	0.294081	
-31	0.300489	
-31	0.304478	
-31	0.308499	
-30	0.311414	
-30	0.317424	
-30	0.326782	
-30	0.3326	
-30	0.337751	
-30	0.344719	
-29	0.348939	
-29	0.354279	
-29	0.360767	
-29	0.364788	
-29	0.371494	
-28	0.37707	
-28	0.382133	
-28	0.389476	
-28	0.392712	
-28	0.397598	
-28	0.404176	
-27	0.409619	
-27	0.416136	
-27	0.422133	
-27	0.425734	
-27	0.431055	
-26	0.435492	
-26	0.437901	
-26	0.443548	
-26	0.446235	
-26	0.449291	
-26	0.455062	
-25	0.457313	
-25	0.459345	
-25	0.462892	
-25	0.46409	
-25	0.469275	
-24	0.472866	
-24	0.474116	
-24	0.477047	
-24	0.477774	
-24	0.477988	
-24	0.480804	
-23	0.480466	
-23	0.480883	
-23	0.482837	
-23	0.480004	
-23	0.479064	
-22	0.478786	
-22	0.475196	
-22	0.473371	
-22	0.470039	
-22	0.467009	
-22	0.467123	
-21	0.46579	
-21	0.463943	
-21	0.46207	
-21	0.458177	
-21	0.457481	
-21	0.454893	
-20	0.450872	
-20	0.451002	
-20	0.448572	
-20	0.445903	
-20	0.446087	
-19	0.444488	
-19	0.442118	
-19	0.442174	
-19	0.441031	
-19	0.440673	
-19	0.441459	
-18	0.440079	
-18	0.440486	
-18	0.441319	
-18	0.441965	
-18	0.444214	
-17	0.443827	
-17	0.44356	
-17	0.445255	
-17	0.446169	
-17	0.448733	
-17	0.451935	
-16	0.453612	
-16	0.45942	
-16	0.462304	
-16	0.466799	
-16	0.477254	
-15	0.48339	
-15	0.48686	
-15	0.493388	
-15	0.499243	
-15	0.50802	
-15	0.517386	
-14	0.523971	
-14	0.537101	
-14	0.550185	
-14	0.562911	
-14	0.576612	
-14	0.585012	
-13	0.595458	
-13	0.612114	
-13	0.626832	
-13	0.643035	
-13	0.661471	
-12	0.675696	
-12	0.693434	
-12	0.713379	
-12	0.729662	
-12	0.749221	
-12	0.767219	
-11	0.788747	
-11	0.815947	
-11	0.836509	
-11	0.855863	
-11	0.882976	
-10	0.906585	
-10	0.932372	
-10	0.962042	
-10	0.988878	
-10	1.01844	
-10	1.04621	
-9	1.07049	
-9	1.10559	
-9	1.13688	
-9	1.16506	
-9	1.1998	
-8	1.22621	
-8	1.26123	
-8	1.29991	
-8	1.33114	
-8	1.3664	
-8	1.39938	
-7	1.42724	
-7	1.46535	
-7	1.49869	
-7	1.53476	
-7	1.57966	
-6	1.61304	
-6	1.64966	
-6	1.69489	
-6	1.73095	
-6	1.77289	
-6	1.81232	
-5	1.84628	
-5	1.88737	
-5	1.92443	
-5	1.96037	
-5	2.00054	
-4	2.0339	
-4	2.06574	
-4	2.10516	
-4	2.13376	
-4	2.16748	
-4	2.20306	
-3	2.23005	
-3	2.27007	
-3	2.29764	
-3	2.32198	
-3	2.35818	
-3	2.38264	
-2	2.40789	
-2	2.44346	
-2	2.46731	
-2	2.49601	
-2	2.52827	
-1	2.55072	
-1	2.58327	
-1	2.61124	
-1	2.6377	
-1	2.66043	
-1	2.66697	
-0	2.69196	
-0	2.71325	
0	2.75055	
0	2.75963	
0	2.76411	
1	2.78445	
1	2.81511	
1	2.83114	
1	2.83202	
1	2.8592	
1	2.87133	
2	2.88625	
2	2.91448	
2	2.9123	
2	2.91582	
2	2.92793	
3	2.92143	
3	2.92042	
3	2.92812	
3	2.9372	
3	2.95734	
3	2.95454	
4	2.92746	
4	2.94209	
4	2.92239	
4	2.91302	
4	2.91136	
4	2.90493	
5	2.89353	
5	2.89	
5	2.89057	
5	2.8855	
5	2.86926	
6	2.85404	
6	2.85373	
6	2.83187	
6	2.80934	
6	2.80647	
6	2.77572	
7	2.75912	
7	2.7471	
7	2.71849	
7	2.71008	
7	2.69058	
8	2.66775	
8	2.65327	
8	2.62814	
8	2.60049	
8	2.58737	
8	2.55769	
9	2.53253	
9	2.51627	
9	2.48295	
9	2.46145	
9	2.43216	
10	2.39786	
10	2.3741	
10	2.34113	
10	2.30643	
10	2.27828	
10	2.24368	
11	2.21048	
11	2.18018	
11	2.14166	
11	2.1115	
11	2.07697	
12	2.03567	
12	2.00215	
12	1.9596	
12	1.91996	
12	1.89248	
12	1.85156	
13	1.81203	
13	1.78163	
13	1.73964	
13	1.70147	
13	1.66935	
14	1.62745	
14	1.59703	
14	1.55344	
14	1.51471	
14	1.48674	
14	1.4487	
15	1.40923	
15	1.37871	
15	1.34249	
15	1.31059	
15	1.2776	
15	1.24063	
16	1.20976	
16	1.17808	
16	1.14242	
16	1.1174	
16	1.08444	
17	1.05068	
17	1.02295	
17	0.990064	
17	0.963924	
17	0.939594	
17	0.914095	
18	0.88766	
18	0.859684	
18	0.832506	
18	0.810574	
18	0.783173	
19	0.758191	
19	0.740141	
19	0.717161	
19	0.697378	
19	0.677884	
19	0.656098	
20	0.641809	
20	0.625045	
20	0.60784	
20	0.592525	
20	0.575304	
21	0.562565	
21	0.552253	
21	0.539009	
21	0.527529	
21	0.517628	
21	0.506179	
22	0.497038	
22	0.491365	
22	0.485181	
22	0.479386	
22	0.473639	
22	0.466083	
23	0.464235	
23	0.461178	
23	0.459825	
23	0.458453	
23	0.454834	
24	0.453601	
24	0.453272	
24	0.451951	
24	0.453618	
24	0.452961	
24	0.451732	
25	0.452681	
25	0.452339	
25	0.452152	
25	0.455662	
25	0.457021	
26	0.458903	
26	0.463586	
26	0.465598	
26	0.470058	
26	0.471894	
26	0.472675	
27	0.4764	
27	0.478532	
27	0.480707	
27	0.486697	
27	0.49047	
28	0.493636	
28	0.499336	
28	0.503314	
28	0.507829	
28	0.512496	
28	0.514935	
29	0.519921	
29	0.521426	
29	0.522604	
29	0.528395	
29	0.530401	
30	0.532104	
30	0.538854	
30	0.540323	
30	0.540026	
30	0.54089	
30	0.539861	
31	0.541672	
31	0.541423	
31	0.539377	
31	0.540177	
31	0.537216	
32	0.533876	
32	0.531842	
32	0.526084	
32	0.522574	
32	0.519932	
32	0.515181	
33	0.513251	
33	0.507944	
33	0.502321	
33	0.499635	
33	0.492045	
33	0.4851	
34	0.481136	
34	0.473363	
34	0.466391	
34	0.459972	
34	0.451409	
35	0.444546	
35	0.436295	
35	0.426946	
35	0.420486	
35	0.411346	
35	0.402241	
36	0.395435	
36	0.38625	
36	0.377644	
36	0.370628	
36	0.360724	
37	0.354577	
37	0.345188	
37	0.334796	
37	0.32532	
37	0.315858	
37	0.306082	
38	0.29865	
38	0.28899	
38	0.280116	
38	0.272207	
38	0.263155	
39	0.255037	
39	0.247319	
39	0.23857	
39	0.231576	
39	0.223731	
39	0.216825	
40	0.210476	
40	0.203909	
40	0.197346	
40	0.191632	
40	0.184909	
40	0.178618	
41	0.17274	
41	0.166599	
41	0.160977	
41	0.155293	
41	0.149022	
42	0.144579	
42	0.139049	
42	0.133782	
42	0.129409	
42	0.12394	
42	0.118871	
43	0.113931	
43	0.109092	
43	0.104696	
43	0.100156	
43	0.0958272	
44	0.0912445	
44	0.0866146	
44	0.0830817	
44	0.0791727	
44	0.0753805	
44	0.0711849	
45	0.0680841	
45	0.063985	
45	0.0608727	
45	0.0576928	
45	0.0545102	
46	0.0517549	
46	0.0485599	
46	0.0459242	
46	0.0438329	
46	0.0415976	
46	0.0395604	
47	0.0380764	
47	0.0360853	
47	0.034633	
47	0.0335048	
47	0.0317925	
48	0.0307734	
48	0.0296976	
48	0.0286558	
48	0.0279253	
48	0.0271106	
48	0.0265267	
49	0.0259084	
49	0.0253089	
49	0.0250787	
49	0.0248329	
49	0.024635	
50	0.0246933	
50	0.0245577	
50	0.0245946	
50	0.0251537	
50	0.0254045	
50	0.0259918	
51	0.0263878	
51	0.0273167	
51	0.0280931	
51	0.0287333	
51	0.0292628	
51	0.03046	
52	0.0314068	
52	0.0323665	
52	0.0335239	
52	0.034405	
52	0.0356235	
53	0.0370806	
53	0.0378863	
53	0.0394635	
53	0.0408281	
53	0.0420118	
53	0.0434499	
54	0.0446389	
54	0.0460925	
54	0.0477881	
54	0.048777	
54	0.050363	
55	0.0521479	
55	0.0534484	
55	0.0552021	
55	0.0565243	
55	0.0583017	
55	0.059978	
56	0.0603759	
56	0.0620308	
56	0.0638147	
56	0.0651906	
56	0.0658274	
57	0.0675373	
57	0.0685936	
57	0.0703848	
57	0.0719135	
57	0.0733711	
57	0.0744668	
58	0.0753909	
58	0.0768406	
58	0.0778149	
58	0.0788998	
58	0.0798762	
58	0.0815525	
59	0.0823693	
59	0.0831344	
59	0.0838941	
59	0.0857037	
59	0.0862279	
60	0.0865402	
60	0.0852722	
60	0.0859548	
60	0.0874511	
60	0.0865429	
60	0.0870812	
61	0.0864765	
61	0.0859877	
61	0.0866196	
61	0.0858497	
61	0.0849393	
62	0.0859091	
62	0.0849747	
62	0.0845495	
62	0.0858805	
62	0.0838824	
62	0.083951	
63	0.0844383	
63	0.0837383	
63	0.0839126	
63	0.0834527	
63	0.0832255	
64	0.0813694	
64	0.0809095	
64	0.0803728	
64	0.0809609	
64	0.0799549	
64	0.079106	
65	0.078329	
65	0.0775317	
65	0.0766281	
65	0.0755919	
65	0.0741884	
66	0.0735951	
66	0.0728651	
66	0.0722918	
66	0.0715219	
66	0.0709209	
66	0.0706377	
67	0.0699964	
67	0.0686932	
67	0.0686067	
67	0.0682774	
67	0.0679178	
68	0.0672408	
68	0.0669158	
68	0.0665167	
68	0.0658448	
68	0.0645299	
68	0.0641745	
69	0.0632461	
69	0.0621291	
69	0.0618724	
69	0.0606819	
69	0.0596365	
69	0.059029	
70	0.0576478	
70	0.0571515	
70	0.0565424	
70	0.0550544	
70	0.0547889	
71	0.0542931	
71	0.0534974	
71	0.0536113	
71	0.0529909	
71	0.0524248	
71	0.0521313	
72	0.0515098	
72	0.0511516	
72	0.0504645	
72	0.0496828	
72	0.0497715	
73	0.0492129	
73	0.0488326	
73	0.0484814	
73	0.0480707	
73	0.0474114	
73	0.0475705	
74	0.0471615	
74	0.0467769	
74	0.0456901	
74	0.0446015	
74	0.0446723	
75	0.0432647	
75	0.0425289	
75	0.0419189	
75	0.0411103	
75	0.0407384	
75	0.0401052	
76	0.0395086	
76	0.0387869	
76	0.0379756	
76	0.0372228	
76	0.0368341	
76	0.0358542	
77	0.0350844	
77	0.0342037	
77	0.033546	
77	0.032537	
77	0.0319676	
78	0.0313309	
78	0.0308069	
78	0.0298914	
78	0.0292214	
78	0.0287367	
78	0.0280586	
79	0.0278436	
79	0.0275742	
79	0.0273778	
79	0.0272773	
79	0.0272362	
80	0.0272218	
80	0.0272224	
80	0.0271653	
80	0.0271347	
80	0.026903	
80	0.026776	
81	0.0264903	
81	0.0263222	
81	0.0261168	
81	0.025952	
81	0.0255389	
82	0.0254063	
82	0.025285	
82	0.0251835	
82	0.025322	
82	0.0252827	
82	0.0257145	
83	0.0255377	
83	0.0254621	
83	0.0253667	
83	0.0252717	
83	0.0253153	
84	0.0257776	
84	0.0247971	
84	0.0238331	
84	0.0237494	
84	0.0233999	
84	0.0231742	
85	0.0223105	
85	0.0217764	
85	0.0214842	
85	0.0205275	
85	0.0200476	
86	0.0196441	
86	0.0192068	
86	0.0189684	
86	0.018069	
86	0.0178703	
86	0.0180246	
87	0.0173983	
87	0.0174512	
87	0.0173418	
87	0.0171941	
87	0.0175994	
87	0.0173799	
88	0.0173509	
88	0.0174607	
88	0.0173854	
88	0.0174723	
88	0.0173929	
89	0.0171536	
89	0.0171052	
89	0.0170903	
89	0.0171135	
89	0.0173502	
89	0.017228	
90	0.0171868	
90	0.0174383	
