Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-90	0.0143928	
-90	0.00115123	
-90	0.00131005	
-89	0.00105465	
-89	0.00113244	
-89	0.00139361	
-89	0.00118674	
-89	0.00132795	
-89	0.00137208	
-88	0.00143658	
-88	0.00158238	
-88	0.00146628	
-88	0.0015052	
-88	0.0014111	
-87	0.00134783	
-87	0.00155261	
-87	0.00139165	
-87	0.00151907	
-87	0.00169109	
-87	0.00146904	
-86	0.00165892	
-86	0.00161983	
-86	0.001593	
-86	0.00164294	
-86	0.00152116	
-86	0.00162484	
-85	0.00163521	
-85	0.00158411	
-85	0.00163276	
-85	0.00184662	
-85	0.00152985	
-84	0.00176464	
-84	0.00153654	
-84	0.00164104	
-84	0.001796	
-84	0.0017771	
-84	0.00165771	
-83	0.00180406	
-83	0.00160965	
-83	0.00178422	
-83	0.00173478	
-83	0.00170651	
-82	0.00193836	
-82	0.00191994	
-82	0.00206475	
-82	0.00214756	
-82	0.0020264	
-82	0.00211192	
-81	0.00208219	
-81	0.00214342	
-81	0.00229046	
-81	0.00214752	
-81	0.00214626	
-80	0.00222258	
-80	0.00223162	
-80	0.00230803	
-80	0.00233586	
-80	0.00242069	
-80	0.00252735	
-79	0.00229087	
-79	0.00234986	
-79	0.0021682	
-79	0.00226343	
-79	0.00269376	
-78	0.0024988	
-78	0.00264882	
-78	0.0026378	
-78	0.00242048	
-78	0.00248248	
-78	0.00264175	
-77	0.00252375	
-77	0.00307721	
-77	0.00263244	
-77	0.00308496	
-77	0.00319187	
-76	0.00278045	
-76	0.00305715	
-76	0.00307748	
-76	0.00301549	
-76	0.0032288	
-76	0.00296266	
-75	0.00338981	
-75	0.00327953	
-75	0.00306936	
-75	0.00312896	
-75	0.00294336	
-75	0.00344022	
-74	0.00339622	
-74	0.00321582	
-74	0.00332735	
-74	0.00335242	
-74	0.00338223	
-73	0.00351418	
-73	0.00351277	
-73	0.00373283	
-73	0.0036486	
-73	0.00370756	
-73	0.00391722	
-72	0.00384153	
-72	0.00393411	
-72	0.00438574	
-72	0.00386488	
-72	0.00405779	
-71	0.00398778	
-71	0.00391383	
-71	0.00397952	
-71	0.0038559	
-71	0.00390496	
-71	0.00397139	
-70	0.00398509	
-70	0.00424071	
-70	0.00417682	
-70	0.00463177	
-70	0.00433764	
-69	0.00414844	
-69	0.00452706	
-69	0.00481056	
-69	0.00448608	
-69	0.00457575	
-69	0.00497412	
-68	0.00506082	
-68	0.00476818	
-68	0.00491581	
-68	0.00476577	
-68	0.00510305	
-68	0.00498675	
-67	0.00487109	
-67	0.00529005	
-67	0.00487122	
-67	0.00532644	
-67	0.00545909	
-66	0.00505447	
-66	0.00524686	
-66	0.00530993	
-66	0.00537915	
-66	0.00554997	
-66	0.00584195	
-65	0.00556284	
