Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-90	0.0269362	
-90	0.0275616	
-90	0.0268914	
-89	0.0279332	
-89	0.0282653	
-89	0.0280358	
-89	0.0287092	
-89	0.028994	
-89	0.0283475	
-88	0.0290566	
-88	0.0304063	
-88	0.0309267	
-88	0.0306179	
-88	0.0313677	
-87	0.030656	
-87	0.0307743	
-87	0.0295824	
-87	0.0313618	
-87	0.0316065	
-87	0.0333216	
-86	0.0328495	
-86	0.0337307	
-86	0.0337096	
-86	0.0345836	
-86	0.0354121	
-86	0.0365183	
-85	0.0361032	
-85	0.0358479	
-85	0.0369447	
-85	0.0370219	
-85	0.0368946	
-84	0.0384809	
-84	0.0386068	
-84	0.0386792	
-84	0.0398861	
-84	0.0388153	
-84	0.0411876	
-83	0.0415345	
-83	0.0425332	
-83	0.0432222	
-83	0.0421832	
-83	0.0411181	
-82	0.0411526	
-82	0.0417977	
-82	0.0428857	
-82	0.0437988	
-82	0.0448157	
-82	0.0460663	
-81	0.0461278	
-81	0.0459646	
-81	0.0472314	
-81	0.0483131	
-81	0.0487123	
-80	0.0482213	
-80	0.0486398	
-80	0.0514878	
-80	0.0515533	
-80	0.0520251	
-80	0.0536884	
-79	0.0553676	
-79	0.0556293	
-79	0.0570607	
-79	0.0561874	
-79	0.0587824	
-78	0.0586115	
-78	0.0587328	
-78	0.0589322	
-78	0.0598472	
-78	0.0597092	
-78	0.0598215	
-77	0.0597186	
-77	0.0612651	
-77	0.0606214	
-77	0.0599621	
-77	0.0618793	
-76	0.061884	
-76	0.062601	
-76	0.0637776	
-76	0.0645727	
-76	0.063892	
-76	0.0662726	
-75	0.0668394	
-75	0.0644837	
-75	0.0662177	
-75	0.0639091	
-75	0.063736	
-75	0.067615	
-74	0.0679792	
-74	0.0689673	
-74	0.0684173	
-74	0.0710236	
-74	0.0714753	
-73	0.0732421	
-73	0.0737644	
-73	0.0750503	
-73	0.0766259	
-73	0.0760243	
-73	0.0761304	
-72	0.0797396	
-72	0.0811823	
-72	0.0816234	
-72	0.0805363	
-72	0.0791809	
-71	0.0806353	
-71	0.0817676	
-71	0.0827138	
-71	0.0827958	
-71	0.0856959	
-71	0.084807	
-70	0.0848132	
-70	0.0843097	
-70	0.0869358	
-70	0.0839876	
-70	0.0880106	
-69	0.0882545	
-69	0.0870449	
-69	0.0847376	
-69	0.085444	
-69	0.0863398	
-69	0.0878985	
-68	0.0849863	
-68	0.0843852	
-68	0.0865502	
-68	0.0862243	
-68	0.0860275	
-68	0.0871762	
-67	0.0893994	
-67	0.0849883	
-67	0.0836332	
-67	0.0868623	
-67	0.0913535	
-66	0.0879231	
-66	0.0909104	
-66	0.0939108	
-66	0.0964667	
-66	0.100559	
-66	0.0988262	
-65	0.0990982	
-65	0.102642	
-65	0.0991785	
-65	0.103697	
-65	0.104163	
-64	0.109188	
-64	0.107434	
-64	0.106112	
-64	0.107864	
-64	0.115913	
-64	0.117167	
-63	0.116572	
-63	0.122541	
-63	0.11689	
-63	0.119605	
-63	0.118597	
-62	0.11898	
-62	0.11832	
-62	0.119635	
-62	0.123882	
-62	0.124418	
-62	0.12764	
-61	0.127477	
-61	0.121308	
-61	0.120431	
-61	0.121454	
-61	0.120395	
-60	0.117717	
-60	0.116779	
-60	0.121615	
-60	0.118796	
-60	0.119971	
-60	0.115929	
-59	0.117031	
-59	0.123318	
-59	0.12213	
-59	0.120903	
-59	0.119357	
-58	0.123054	
-58	0.132108	
-58	0.122264	
-58	0.131054	
-58	0.135968	
-58	0.13455	
-57	0.134915	
-57	0.139528	
-57	0.13431	
-57	0.143057	
-57	0.150429	
-57	0.15011	
-56	0.14632	
-56	0.155923	
-56	0.150409	
-56	0.157912	
-56	0.154513	
-55	0.157649	
-55	0.1554	
-55	0.159012	
-55	0.159874	
-55	0.164968	
-55	0.165999	
-54	0.164286	
-54	0.166253	
-54	0.165446	
-54	0.169844	
-54	0.175283	
-53	0.170702	
-53	0.167775	
-53	0.17853	
-53	0.179593	
-53	0.17442	
-53	0.175337	
-52	0.174282	
-52	0.17125	
-52	0.175247	
-52	0.178576	
-52	0.184247	
-51	0.178214	
-51	0.184833	
-51	0.180668	
-51	0.184662	
-51	0.182233	
-51	0.191054	
-50	0.18892	
-50	0.189024	
-50	0.190682	
-50	0.200014	
-50	0.192527	
-50	0.191136	
-49	0.199618	
-49	0.200048	
-49	0.196292	
-49	0.198148	
-49	0.203539	
-48	0.202366	
-48	0.214149	
-48	0.205358	
-48	0.213708	
-48	0.210137	
-48	0.216413	
-47	0.215702	
-47	0.213694	
-47	0.217021	
-47	0.222491	
-47	0.229986	
-46	0.222493	
-46	0.231044	
-46	0.238213	
-46	0.235949	
-46	0.24508	
-46	0.239298	
-45	0.238717	
-45	0.240461	
-45	0.234194	
-45	0.239755	
-45	0.244921	
-44	0.249883	
-44	0.251697	
-44	0.247382	
-44	0.251986	
-44	0.252525	
-44	0.257918	
-43	0.263011	
-43	0.260531	
-43	0.265253	
-43	0.270314	
-43	0.272101	
-42	0.277329	
-42	0.280818	
-42	0.277197	
-42	0.277351	
-42	0.280284	
-42	0.283029	
-41	0.289435	
-41	0.292361	
-41	0.291245	
-41	0.301698	
-41	0.297533	
-40	0.304276	
-40	0.312896	
-40	0.310188	
-40	0.311408	
-40	0.308524	
-40	0.320341	
-39	0.314517	
-39	0.31097	
-39	0.324648	
-39	0.32746	
-39	0.324885	
-39	0.332414	
-38	0.333713	
-38	0.335378	
-38	0.347071	
-38	0.345885	
-38	0.34254	
-37	0.347543	
-37	0.357323	
-37	0.357146	
-37	0.357254	
-37	0.362857	
-37	0.35533	
-36	0.356771	
-36	0.357761	
-36	0.35989	
-36	0.359481	
-36	0.355513	
-35	0.362439	
-35	0.362991	
-35	0.357843	
-35	0.368323	
-35	0.378478	
-35	0.378608	
-34	0.378116	
-34	0.374302	
-34	0.37078	
-34	0.372025	
-34	0.373064	
-33	0.379754	
-33	0.380924	
-33	0.377105	
-33	0.383125	
-33	0.393391	
-33	0.402992	
-32	0.406818	
-32	0.408411	
-32	0.417929	
-32	0.424069	
-32	0.423484	
-32	0.419709	
-31	0.418503	
-31	0.422929	
-31	0.430849	
-31	0.435762	
-31	0.444703	
-30	0.45108	
-30	0.459436	
-30	0.470362	
-30	0.471909	
-30	0.473636	
-30	0.47213	
-29	0.479631	
-29	0.477398	
-29	0.482112	
-29	0.475753	
-29	0.484336	
-28	0.491007	
-28	0.492987	
-28	0.49422	
-28	0.501809	
-28	0.513743	
-28	0.515605	
-27	0.52204	
-27	0.530768	
-27	0.530932	
-27	0.527598	
-27	0.532667	
-26	0.541415	
-26	0.53927	
-26	0.541874	
-26	0.539039	
-26	0.535751	
-26	0.545908	
-25	0.554342	
-25	0.558507	
-25	0.57316	
-25	0.57514	
-25	0.584806	
-24	0.593987	
-24	0.587352	
-24	0.581799	
-24	0.580922	
-24	0.584143	
-24	0.593251	
-23	0.587044	
-23	0.58064	
-23	0.586223	
-23	0.591539	
-23	0.597895	
-22	0.600403	
-22	0.595339	
-22	0.59798	
-22	0.597366	
-22	0.588217	
-22	0.588902	
-21	0.589276	
-21	0.583333	
-21	0.585103	
-21	0.58878	
-21	0.594625	
-21	0.59271	
-20	0.581835	
-20	0.591891	
-20	0.589921	
-20	0.588387	
-20	0.603386	
-19	0.604414	
-19	0.600813	
-19	0.606163	
-19	0.602855	
-19	0.613147	
-19	0.615596	
-18	0.620453	
-18	0.625271	
