Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-35	0.139266	
-35	0.143803	
-35	0.144747	
-35	0.149189	
-35	0.154333	
-34	0.162934	
-34	0.172734	
-34	0.176512	
-34	0.180561	
-34	0.186839	
-33	0.194398	
-33	0.2022	
-33	0.211156	
-33	0.216388	
-33	0.224274	
-33	0.227154	
-32	0.229362	
-32	0.23308	
-32	0.237567	
-32	0.241377	
-32	0.248498	
-32	0.251277	
-31	0.25384	
-31	0.259087	
-31	0.259967	
-31	0.259883	
-31	0.264024	
-30	0.268091	
-30	0.272262	
-30	0.274802	
-30	0.276939	
-30	0.280705	
-30	0.281215	
-29	0.279066	
-29	0.280371	
-29	0.285094	
-29	0.285795	
-29	0.287231	
-28	0.287971	
-28	0.288424	
-28	0.290664	
-28	0.290612	
-28	0.290311	
-28	0.293552	
-27	0.294722	
-27	0.294256	
-27	0.295337	
-27	0.293562	
-27	0.290312	
-26	0.287627	
-26	0.282749	
-26	0.279229	
-26	0.27984	
-26	0.277094	
-26	0.274275	
-25	0.272794	
-25	0.269614	
-25	0.264068	
-25	0.259322	
-25	0.255492	
-24	0.252471	
-24	0.248826	
-24	0.244062	
-24	0.240199	
-24	0.23627	
-24	0.233453	
-23	0.23001	
-23	0.225482	
-23	0.221122	
-23	0.218401	
-23	0.214198	
-22	0.20959	
-22	0.20749	
-22	0.201845	
-22	0.200015	
-22	0.196963	
-22	0.191434	
-21	0.190022	
-21	0.184956	
-21	0.182556	
-21	0.179272	
-21	0.177932	
-21	0.178142	
-20	0.178048	
-20	0.175382	
-20	0.171969	
-20	0.173357	
-20	0.173621	
-19	0.175334	
-19	0.180729	
-19	0.186483	
-19	0.190563	
-19	0.19739	
-19	0.205374	
-18	0.212519	
-18	0.225971	
-18	0.234623	
-18	0.239924	
-18	0.251062	
-17	0.262649	
-17	0.278497	
-17	0.294778	
-17	0.311424	
-17	0.324895	
-17	0.346168	
-16	0.362134	
-16	0.382728	
-16	0.404166	
-16	0.42417	
-16	0.450313	
-15	0.474018	
-15	0.498402	
-15	0.521702	
-15	0.547518	
-15	0.574068	
-15	0.602223	
-14	0.630371	
-14	0.655689	
-14	0.693329	
-14	0.728086	
-14	0.760934	
-14	0.801466	
-13	0.832445	
-13	0.8684	
-13	0.909832	
-13	0.944118	
-13	0.975991	
-12	1.01631	
-12	1.06109	
-12	1.09668	
-12	1.14423	
-12	1.18441	
-12	1.23775	
-11	1.28445	
-11	1.32144	
-11	1.35605	
-11	1.40594	
-11	1.4527	
-10	1.49931	
-10	1.54461	
-10	1.58615	
-10	1.63479	
-10	1.67637	
-10	1.72087	
-9	1.772	
-9	1.81659	
-9	1.85912	
-9	1.91261	
-9	1.95892	
-8	2.00051	
-8	2.05086	
-8	2.08743	
-8	2.12643	
-8	2.16343	
-8	2.20187	
-7	2.23914	
-7	2.28641	
-7	2.31919	
-7	2.35606	
-7	2.39913	
-6	2.42364	
-6	2.45658	
-6	2.49549	
-6	2.52246	
-6	2.552	
-6	2.58282	
-5	2.60518	
-5	2.63625	
-5	2.6665	
-5	2.67826	
-5	2.70808	
-4	2.72211	
-4	2.72898	
-4	2.76098	
-4	2.78155	
-4	2.78904	
-4	2.82591	
-3	2.83496	
-3	2.85188	
-3	2.87295	
-3	2.89399	
-3	2.90428	
-3	2.93098	
-2	2.93066	
-2	2.9343	
-2	2.95589	
-2	2.954	
-2	2.95518	
-1	2.98034	
-1	2.98666	
-1	3.00058	
-1	3.00069	
-1	3.00609	
-1	3.01129	
-0	3.02025	
-0	3.01078	
0	3.01964	
0	3.02292	
0	3.00551	
1	3.01713	
1	3.00917	
1	3.00107	
1	3.00594	
1	2.99676	
1	2.98453	
2	2.99116	
2	2.97497	
2	2.95658	
2	2.95098	
2	2.93437	
3	2.91512	
3	2.91125	
3	2.8883	
3	2.87522	
3	2.86665	
3	2.84825	
4	2.83126	
4	2.81758	
4	2.78925	
4	2.7717	
4	2.7499	
4	2.72048	
5	2.6989	
5	2.67365	
5	2.64621	
5	2.63409	
5	2.60215	
6	2.57031	
6	2.5532	
6	2.52572	
6	2.49451	
6	2.47237	
6	2.43954	
7	2.39814	
7	2.37159	
7	2.33233	
7	2.29844	
7	2.26681	
8	2.23265	
8	2.19804	
8	2.16573	
8	2.13228	
8	2.09138	
8	2.05017	
9	2.00325	
9	1.96158	
9	1.92022	
9	1.87591	
9	1.83671	
10	1.79016	
10	1.74284	
10	1.70903	
10	1.66493	
10	1.61466	
10	1.57498	
11	1.53236	
11	1.47787	
11	1.43466	
11	1.3909	
11	1.34486	
12	1.30542	
12	1.25541	
12	1.20973	
12	1.17471	
12	1.12981	
12	1.08492	
13	1.04885	
13	1.00725	
13	0.966303	
13	0.926142	
13	0.886608	
14	0.852138	
14	0.815794	
14	0.776381	
14	0.745487	
14	0.712145	
14	0.676951	
15	0.64663	
15	0.615506	
15	0.585747	
15	0.561006	
15	0.534012	
15	0.50685	
16	0.482407	
16	0.457219	
16	0.433681	
16	0.413537	
16	0.390988	
17	0.368344	
17	0.349877	
17	0.331318	
17	0.313721	
17	0.298625	
17	0.282547	
18	0.267389	
18	0.254934	
18	0.243003	
18	0.233075	
18	0.224055	
19	0.215683	
19	0.208853	
19	0.203159	
19	0.19676	
19	0.192632	
19	0.18803	
20	0.184725	
20	0.183242	
20	0.182567	
20	0.181751	
20	0.181121	
21	0.179988	
21	0.177988	
21	0.178914	
21	0.179642	
21	0.180316	
21	0.18369	
22	0.188032	
22	0.192048	
22	0.196588	
22	0.198485	
22	0.200941	
22	0.206513	
23	0.211095	
23	0.215377	
23	0.220184	
23	0.224636	
23	0.228491	
24	0.232705	
24	0.239058	
24	0.243379	
24	0.246365	
24	0.251109	
24	0.256669	
25	0.259726	
25	0.262521	
25	0.267971	
25	0.272655	
25	0.27685	
26	0.281598	
26	0.285272	
26	0.288748	
26	0.293921	
26	0.298445	
26	0.301528	
27	0.306521	
27	0.305544	
27	0.309836	
27	0.31201	
27	0.312389	
28	0.314112	
28	0.317524	
28	0.319715	
28	0.323023	
28	0.324034	
28	0.32417	
29	0.323149	
29	0.326974	
29	0.326346	
29	0.327142	
29	0.327882	
30	0.326709	
30	0.326424	
30	0.322886	
30	0.320899	
30	0.321771	
30	0.316585	
31	0.312179	
31	0.312149	
31	0.308808	
31	0.303376	
31	0.29966	
32	0.294435	
32	0.289084	
32	0.285034	
32	0.27917	
32	0.272531	
32	0.26621	
33	0.260026	
33	0.255388	
33	0.248574	
33	0.241266	
33	0.234421	
33	0.228172	
34	0.220771	
34	0.213495	
34	0.205158	
34	0.197697	
34	0.192095	
35	0.185208	
35	0.178184	
35	0.173268	
35	0.165088	
35	0.158462	
35	0.152322	
36	0.144471	
36	0.136811	
36	0.131789	
36	0.124463	
36	0.118358	
37	0.113369	
37	0.106531	
37	0.100584	
37	0.0941399	
37	0.0889714	
37	0.0837085	
38	0.0795815	
38	0.0746321	
38	0.0703893	
38	0.0673009	
38	0.0624191	
39	0.0595031	
39	0.0553668	
39	0.053074	
39	0.0500437	
39	0.0476407	
39	0.0442834	
40	0.0420849	
40	0.0397041	
40	0.0374123	
40	0.0360021	
40	0.0340873	
40	0.032324	
41	0.0311174	
41	0.029589	
41	0.0285132	
41	0.0277003	
41	0.0270423	
42	0.0256938	
42	0.0255848	
42	0.0248355	
42	0.0243554	
42	0.0239517	
42	0.0239164	
43	0.0239859	
43	0.0235011	
43	0.0232307	
43	0.0229672	
43	0.0235943	
44	0.0242972	
44	0.0238865	
44	0.0248354	
44	0.025955	
44	0.0267133	
44	0.0275499	
45	0.0285112	
45	0.0289389	
45	0.0292783	
45	0.0310772	
45	0.0328071	
46	0.033863	
46	0.0349184	
46	0.036787	
46	0.0383681	
46	0.0400057	
46	0.0413971	
47	0.042548	
47	0.0446269	
47	0.0466611	
47	0.0479948	
47	0.0492755	
48	0.0517626	
48	0.0537961	
48	0.055478	
48	0.057311	
48	0.0586053	
48	0.060276	
49	0.0629147	
49	0.0633386	
49	0.0655979	
49	0.0670364	
49	0.0679904	
50	0.0689234	
50	0.0700274	
50	0.0696898	
50	0.0709995	
50	0.0717818	
50	0.0722758	
51	0.0728298	
51	0.0729201	
51	0.0734269	
51	0.074252	
51	0.0740497	
51	0.0746277	
52	0.0755582	
52	0.0753821	
52	0.0762136	
52	0.0763304	
52	0.0762597	
53	0.0768389	
53	0.0765804	
53	0.07694	
53	0.0762732	
53	0.0763639	
53	0.0766385	
54	0.0762961	
54	0.076993	
54	0.077275	
54	0.0776229	
54	0.0787995	
55	0.0789202	
55	0.0795672	
55	0.0805666	
55	0.081755	
55	0.0830255	
55	0.0833589	
56	0.0835983	
56	0.0857554	
56	0.0856024	
56	0.0865405	
56	0.088038	
57	0.0888635	
57	0.0894852	
57	0.090584	
57	0.0910319	
57	0.0913762	
57	0.0913925	
58	0.0920774	
58	0.092649	
58	0.0926743	
58	0.0928716	
58	0.0923835	
58	0.0921286	
59	0.0914543	
59	0.090431	
59	0.0912421	
59	0.0894458	
59	0.0886642	
60	0.0880558	
60	0.0867203	
60	0.0858046	
60	0.0836231	
60	0.0818176	
60	0.0813891	
61	0.0799078	
61	0.0782769	
61	0.0777863	
61	0.0761334	
61	0.0745382	
62	0.0732566	
62	0.0718334	
62	0.0704849	
62	0.0698709	
62	0.0687178	
62	0.0676682	
63	0.0673285	
63	0.0665694	
63	0.0661019	
63	0.0650239	
63	0.0630247	
64	0.062322	
64	0.0611215	
64	0.0600301	
64	0.059331	
64	0.0581946	
64	0.0578841	
65	0.0572184	
65	0.0565871	
65	0.0545609	
65	0.0548091	
65	0.0536878	
66	0.0533597	
66	0.0536354	
66	0.0537391	
66	0.053512	
66	0.0528177	
66	0.0519421	
67	0.0521676	
67	0.0519338	
67	0.0519396	
67	0.0513645	
67	0.0509468	
68	0.0497344	
68	0.0486528	
68	0.0478018	
68	0.0472722	
68	0.0458428	
68	0.0468485	
69	0.0454787	
69	0.0449087	
69	0.0446801	
69	0.0429932	
69	0.043412	
69	0.0417358	
70	0.0417577	
70	0.0417701	
70	0.0403159	
70	0.0385517	
70	0.0368456	
71	0.0360388	
71	0.0355228	
71	0.0349907	
71	0.0339604	
71	0.033502	
71	0.0331927	
72	0.03275	
72	0.0320211	
72	0.0293324	
72	0.0266708	
72	0.026055	
73	0.0260932	
73	0.0254309	
73	0.0242731	
73	0.023444	
73	0.0225746	
73	0.0217961	
74	0.0208848	
74	0.0196963	
74	0.0187337	
74	0.0185234	
74	0.0182796	
75	0.0176254	
75	0.0167273	
75	0.015959	
75	0.0153653	
75	0.0155791	
75	0.0156371	
76	0.0154629	
76	0.0155101	
76	0.0152412	
76	0.0152576	
76	0.0154222	
76	0.0161988	
77	0.017542	
77	0.0185062	
77	0.0183917	
77	0.0173906	
77	0.017346	
78	0.0186862	
78	0.0191653	
78	0.0184291	
78	0.0175443	
78	0.0174256	
78	0.0175174	
79	0.0172342	
79	0.017338	
79	0.0169223	
79	0.0164399	
79	0.0158312	
80	0.0151392	
80	0.0146697	
80	0.013917	
80	0.0130295	
80	0.0120897	
80	0.01125	
81	0.0104679	
81	0.00995936	
81	0.00957614	
81	0.00938489	
81	0.00873618	
82	0.00803267	
82	0.00777862	
82	0.00721891	
82	0.00714963	
82	0.00708591	
82	0.00689415	
83	0.00674504	
83	0.00639374	
83	0.00634263	
83	0.00674547	
83	0.00673793	
84	0.00695845	
84	0.00708722	
84	0.00694002	
84	0.00725212	
84	0.00766654	
84	0.00795367	
85	0.00824945	
85	0.00831408	
85	0.00837919	
85	0.00841283	
85	0.00836197	
86	0.00895039	
86	0.00894128	
86	0.00895489	
86	0.00926365	
86	0.00898406	
86	0.00922001	
87	0.00885014	
87	0.00890723	
87	0.00891587	
87	0.00890137	
87	0.00871755	
87	0.00802869	
88	0.00747417	
88	0.00742498	
88	0.00713119	
88	0.00687914	
88	0.00668419	
89	0.00623862	
89	0.00574527	
89	0.00521933	
89	0.00503059	
89	0.00505985	
89	0.00475462	
90	0.00470722	
90	0.00467179	
