Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-30	0.777842	
-29	0.782751	
-29	0.791375	
-29	0.792619	
-29	0.798754	
-29	0.808503	
-28	0.810812	
-28	0.816589	
-28	0.822274	
-28	0.83033	
-28	0.840532	
-28	0.848588	
-27	0.852887	
-27	0.86161	
-27	0.86874	
-27	0.877314	
-27	0.883223	
-26	0.890773	
-26	0.901545	
-26	0.907231	
-26	0.910225	
-26	0.92282	
-26	0.928347	
-25	0.936426	
-25	0.949093	
-25	0.952665	
-25	0.964401	
-25	0.971529	
-24	0.976211	
-24	0.988632	
-24	0.992406	
-24	0.999992	
-24	1.0095	
-24	1.01613	
-23	1.02395	
-23	1.02967	
-23	1.0329	
-23	1.04224	
-23	1.04374	
-22	1.04149	
-22	1.04712	
-22	1.0463	
-22	1.05025	
-22	1.05225	
-22	1.05377	
-21	1.06168	
-21	1.05467	
-21	1.05324	
-21	1.05717	
-21	1.05754	
-21	1.06352	
-20	1.0674	
-20	1.06105	
-20	1.06776	
-20	1.0687	
-20	1.06868	
-19	1.07328	
-19	1.07353	
-19	1.07666	
-19	1.08116	
-19	1.07852	
-19	1.08305	
-18	1.08041	
-18	1.07941	
-18	1.08349	
-18	1.08286	
-18	1.08493	
-17	1.08995	
-17	1.08958	
-17	1.08822	
-17	1.09012	
-17	1.08946	
-17	1.09984	
-16	1.09908	
-16	1.09937	
-16	1.1024	
-16	1.10308	
-16	1.1075	
-15	1.11002	
-15	1.10207	
-15	1.1105	
-15	1.11373	
-15	1.11256	
-15	1.11946	
-14	1.11622	
-14	1.12201	
-14	1.12856	
-14	1.12834	
-14	1.13577	
-14	1.1398	
-13	1.13907	
-13	1.14714	
-13	1.14922	
-13	1.15448	
-13	1.16074	
-12	1.16078	
-12	1.17032	
-12	1.17265	
-12	1.17579	
-12	1.1877	
-12	1.19013	
-11	1.19311	
-11	1.20261	
-11	1.20408	
-11	1.20987	
-11	1.21504	
-10	1.2177	
-10	1.22794	
-10	1.22935	
-10	1.2366	
-10	1.24531	
-10	1.24539	
-9	1.25258	
-9	1.25828	
-9	1.26233	
-9	1.26987	
-9	1.27141	
-8	1.2734	
-8	1.27868	
-8	1.27984	
-8	1.28583	
-8	1.29065	
-8	1.29012	
-7	1.29256	
-7	1.29428	
-7	1.30052	
-7	1.30608	
-7	1.30401	
-6	1.30591	
-6	1.30844	
-6	1.30757	
-6	1.31161	
-6	1.31053	
-6	1.31051	
-5	1.31968	
-5	1.31728	
-5	1.31888	
-5	1.32283	
-5	1.32099	
-4	1.3304	
-4	1.33059	
-4	1.3248	
-4	1.33162	
-4	1.32935	
-4	1.33078	
-3	1.33794	
-3	1.33417	
-3	1.33571	
-3	1.33576	
-3	1.33804	
-3	1.34379	
-2	1.34247	
-2	1.34145	
-2	1.34989	
-2	1.34987	
-2	1.35336	
-1	1.35856	
-1	1.35728	
-1	1.36628	
-1	1.36834	
-1	1.36917	
-1	1.37885	
-0	1.37876	
-0	1.38185	
0	1.389	
0	1.38663	
0	1.39362	
1	1.39473	
1	1.39427	
1	1.40283	
1	1.4008	
1	1.40679	
1	1.40862	
2	1.40534	
2	1.4144	
2	1.41347	
2	1.41171	
2	1.42052	
3	1.41949	
3	1.41973	
3	1.42577	
3	1.42611	
3	1.42835	
3	1.43111	
4	1.43218	
4	1.43864	
4	1.43784	
4	1.43774	
4	1.4458	
4	1.44497	
5	1.44562	
5	1.44717	
5	1.44364	
5	1.45068	
5	1.44836	
6	1.44546	
6	1.44933	
6	1.4485	
6	1.44583	
6	1.44902	
6	1.44697	
7	1.44841	
7	1.44403	
7	1.44165	
7	1.44532	
7	1.43982	
8	1.43856	
8	1.43631	
8	1.43093	
8	1.4304	
8	1.42781	
8	1.42254	
9	1.42256	
9	1.41491	
9	1.40574	
9	1.40716	
9	1.39814	
10	1.39679	
10	1.39395	
10	1.38275	
10	1.37915	
10	1.36843	
10	1.35705	
11	1.35237	
11	1.34265	
11	1.33182	
11	1.32509	
11	1.31714	
12	1.31233	
12	1.29998	
12	1.28893	
12	1.28301	
12	1.27328	
12	1.26548	
13	1.25859	
13	1.24789	
13	1.24259	
13	1.23927	
13	1.23267	
14	1.23106	
14	1.22413	
14	1.21713	
14	1.21413	
14	1.20508	
14	1.20461	
15	1.20002	
