Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
-90	0.00868001	
-90	0.000454428	
-90	0.000321903	
-89	0.000370282	
-89	0.000432704	
-89	0.00035813	
-89	0.000410517	
-89	0.000386383	
-89	0.000334095	
-88	0.000391983	
-88	0.000334744	
-88	0.000402685	
-88	0.00034394	
-88	0.000397887	
-87	0.000370139	
-87	0.000189138	
-87	0.000312864	
-87	0.000382312	
-87	0.000250811	
-87	0.000310704	
-86	0.000281699	
-86	0.000409555	
-86	0.000416399	
-86	0.000330624	
-86	0.000313091	
-86	0.000303429	
-85	0.000345198	
-85	0.000304441	
-85	0.000384574	
-85	0.000333869	
-85	0.000446964	
-84	0.000398682	
-84	0.000362238	
-84	0.000374738	
-84	0.000396654	
-84	0.000371729	
-84	0.000380701	
-83	0.000410794	
-83	0.000364786	
-83	0.000421508	
-83	0.000507783	
-83	0.000558958	
-82	0.000409262	
-82	0.000517661	
-82	0.00039645	
-82	0.000362378	
-82	0.000444609	
-82	0.000436599	
-81	0.00043105	
-81	0.000428102	
-81	0.000316197	
-81	0.000337279	
-81	0.000266917	
-80	0.000369677	
-80	0.000430564	
-80	0.000272514	
-80	0.000422927	
-80	0.000360306	
-80	0.000400533	
-79	0.000399078	
-79	0.00040549	
-79	0.000411252	
-79	0.000487023	
-79	0.000385237	
-78	0.000325689	
-78	0.000484194	
-78	0.00042575	
-78	0.000402456	
-78	0.000509112	
-78	0.000509647	
-77	0.000674413	
-77	0.00044362	
-77	0.000542844	
-77	0.000648803	
-77	0.000721003	
-76	0.000570987	
-76	0.000752953	
-76	0.000763644	
-76	0.00143697	
-76	0.00099526	
-76	0.000867456	
-75	0.000545486	
-75	0.000505367	
-75	0.000871782	
-75	0.000754449	
-75	0.000548858	
-75	0.000926026	
-74	0.00144765	
-74	0.000902803	
-74	0.000732766	
-74	0.00070162	
-74	0.000762758	
-73	0.000510928	
-73	0.000476297	
-73	0.000878763	
-73	0.000961733	
-73	0.000799893	
-73	0.000996603	
-72	0.0005995	
-72	0.000502497	
-72	0.00039079	
-72	0.000404909	
-72	0.000475497	
-71	0.000423041	
-71	0.000328567	
-71	0.000794163	
-71	0.000873302	
-71	0.000653638	
-71	0.000375914	
-70	0.000343909	
-70	0.000324026	
-70	0.000554944	
-70	0.000591614	
-70	0.000973559	
-69	0.000916919	
-69	0.00050112	
-69	0.000488926	
-69	0.000301542	
-69	0.000834272	
-69	0.00163485	
-68	0.00104224	
-68	0.00056235	
-68	0.000600598	
-68	0.00168233	
-68	0.00105957	
-68	0.00113819	
-67	0.00112508	
-67	0.00217244	
-67	0.0013698	
-67	0.00231524	
-67	0.00169467	
-66	0.003013	
-66	0.00285794	
-66	0.00214061	
-66	0.00254552	
-66	0.00160574	
-66	0.000947439	
-65	0.000961297	
-65	0.00410649	
-65	0.00329675	
-65	0.0041533	
-65	0.00284386	
-64	0.00469834	
-64	0.00241149	
-64	0.00229974	
-64	0.00140286	
-64	0.00158637	
-64	0.00208825	
-63	0.0028294	
-63	0.00271657	
-63	0.00356705	
-63	0.000875642	
-63	0.00288568	
-62	0.00369534	
-62	0.00310066	
-62	0.00363366	
-62	0.00226112	
-62	0.0024217	
-62	0.00423678	
-61	0.00267002	
-61	0.00376031	
-61	0.00343923	
-61	0.00458801	
-61	0.00215908	
-60	0.00334212	
-60	0.00314324	
-60	0.00328816	
-60	0.00352725	
-60	0.0033184	
-60	0.00306473	
-59	0.00342453	
-59	0.00293524	
-59	0.00272304	
-59	0.00266315	
-59	0.00320589	
-58	0.00259542	
-58	0.00300338	
-58	0.0041032	
-58	0.00373138	
-58	0.0029768	
-58	0.00415425	
-57	0.00575258	
-57	0.00483037	
-57	0.00466671	
-57	0.00477309	
-57	0.00436188	
-57	0.00423929	
-56	0.00419062	
-56	0.00406971	
-56	0.00563565	
-56	0.00774423	
-56	0.00546898	
-55	0.0058446	
-55	0.00713824	
-55	0.00668106	
-55	0.00686507	
-55	0.00615605	
-55	0.00619884	
-54	0.00694	
-54	0.00699097	
-54	0.00657208	
-54	0.00732039	
-54	0.00750304	
-53	0.00734851	
-53	0.007597	
-53	0.00737638	
-53	0.00674674	
-53	0.00701307	
-53	0.00741193	
-52	0.00670109	
-52	0.00699583	
-52	0.00712125	
-52	0.00810507	
-52	0.00618939	
-51	0.00556912	
-51	0.0058643	
-51	0.0067772	
-51	0.00734227	
-51	0.0056493	
-51	0.00638715	
-50	0.00829641	
-50	0.00726056	
-50	0.0073706	
-50	0.00761241	
-50	0.00736222	
-50	0.00727283	
-49	0.00717057	
-49	0.00744987	
-49	0.00750211	
-49	0.0071871	
-49	0.00650438	
-48	0.00632516	
-48	0.00586769	
-48	0.00585755	
-48	0.00579695	
-48	0.00594087	
-48	0.00627984	
-47	0.00648293	
-47	0.00649838	
-47	0.00675489	
-47	0.00665789	
-47	0.00698078	
-46	0.0070174	
-46	0.00694854	
-46	0.00670954	
-46	0.00655227	
-46	0.00679506	
-46	0.00721198	
-45	0.00708891	
-45	0.00703848	
-45	0.00678365	
-45	0.00707312	
-45	0.00786494	
-44	0.0082206	
-44	0.00852568	
-44	0.00848589	
-44	0.00827156	
-44	0.00797692	
-44	0.0075325	
-43	0.00718401	
-43	0.00731028	
-43	0.00728143	
-43	0.00764647	
-43	0.00789506	
-42	0.00824837	
-42	0.00883886	
-42	0.00941588	
-42	0.0097154	
-42	0.0102141	
-42	0.0103631	
-41	0.010672	
-41	0.0110744	
-41	0.0112731	
-41	0.0114541	
-41	0.0117738	
-40	0.0113312	
-40	0.0114686	
-40	0.0123981	
-40	0.0148132	
-40	0.0162962	
-40	0.0164344	
-39	0.0172083	
-39	0.0182626	
-39	0.019226	
-39	0.0205329	
-39	0.0214315	
-39	0.0220614	
-38	0.0230094	
-38	0.0237612	
-38	0.0248738	
-38	0.0255376	
